name,indiv_feature,global_feature,motion,category1,category3
207_s0001,-0.7286348079436483,-1.086643650541364,몸 움직임,8,2
207_s0002,-0.390209508011985,-0.4858972397828046,팔 움직임,16,2
207_s0003,-0.4245539441741044,-0.2784406903294757,입술 움직임,512,512
207_s0004,-2.091900389814884,-0.5223968082395641,의자 흔듬,8,2
207_s0005,-1.7380687965488335,-1.208947571584214,고개 & 몸 흔듬,136,130
207_s0006,-1.880104974896172,-1.1821130685411043,입술 움직임,512,512
207_s0007,-1.6866604205789333,-1.1219559480957555,온몸 움직임,2,2
207_s0008,-1.6467577469684906,-1.0415832572104264,코 만짐,48,1024
207_s0009,-1.5665166437555131,-1.1894192256843448,고개 움직임,128,128
207_s0010,-1.726690376283174,-1.0712561813572297,팔 움직임,16,2
207_s0011,-0.6981478701405575,-0.7920920913048666,팔 & 몸 움직임,24,2
207_s0012,-0.3962050073454911,-0.1251315260715777,팔 움직임,16,2
207_s0013,-0.6376275554940962,-0.0246950706935232,팔 움직임,16,2
207_s0014,-0.6148889176617996,-0.0703628718295421,의자 흔듬,8,2
207_s0015,-1.0544050304622958,0.1343879298968965,입술 움직임,512,512
207_s0016,-1.7054162996086928,-0.4062308960620372,머리 만짐,48,4
207_s0017,-1.47207902976091,-0.4692147091147099,몸 움직임,8,2
207_s0018,-1.1756367127592309,0.0792530060028758,눈 만짐,48,2048
207_s0019,-1.1619562155738692,0.1056117004963599,의자 흔듬,8,2
207_s0020,-0.3913537984647731,0.1520984130931241,눈 만짐 & 의자 흔듬,56,2050
207_s0021,0.6142744055232987,0.0820189099622346,팔 움직임,16,2
207_s0022,0.4672579054955099,0.0970311131525263,팔 움직임,16,2
207_s0023,0.6397719527779533,0.0444575154548367,입술 움직임,512,512
207_s0024,0.780410456287762,0.274663458927391,팔 & 몸 움직임,24,2
207_s0025,0.2760607417589744,0.2470151457404367,몸 움직임,8,2
207_s0026,0.3767306299918887,-0.0834407569320991,입술 움직임,512,512
207_s0027,0.3569191172537519,-0.1655427023188563,의자 흔듬,8,2
207_s0028,-0.2339936302385876,-0.9680559530135924,몸 흔듬,8,2
207_s0029,0.1384292382061209,0.5074310894202942,몸 움직임,8,2
207_s0030,-0.1715971515753483,-1.0762081644382546,몸 뒤로 움직임,8,2
207_s0031,-0.3927295082171497,-1.0426128171337847,의자 흔듬,8,2
207_s0032,0.0188355445619865,-1.2260017961703893,고개 움직임,128,128
207_s0033,-0.1510341214739408,-1.0839387210694882,고개 움직임,128,128
207_s0034,-0.7901740449923089,-1.104696689301771,고개 & 몸 움직임,136,130
207_s0035,-0.2808053045271092,-1.4869938909984797,고개 움직임,128,128
207_s0036,0.0925416469651871,-1.1532420137554438,하품함,4,8
207_s0037,-0.1049639336605313,-1.0227507071473247,팔 움직임,16,2
207_s0038,-0.2823610570159365,-0.581321365497428,팔 움직임,16,2
207_s0039,-0.4523895648910609,-0.3118903751990263,팔 움직임,16,2
207_s0040,0.1382743811889076,0.5019412959768926,의자 흔듬,8,2
207_s0041,0.074039497768785,-0.7910579679394989,얼굴 만짐,48,8
207_s0042,-0.701993508465572,-1.5035599924496312,하품함,4,8
207_s0043,-1.351120260137866,-0.967545813427076,입술 움직임,512,512
207_s0044,-0.0618441359283309,0.5228943084606662,온몸 움직임,2,2
207_s0045,0.2479346167847623,0.8170042202375045,얼굴 만짐,48,8
207_s0046,0.2494166145398358,0.7953927892554615,하품함,4,8
207_s0047,0.799177026508801,1.1944530172576722,자세 바로잡음,2,2
207_s0048,1.011515768860954,0.6278347408180741,몸 흔듬,8,2
207_s0049,0.8733118000468875,1.0445789501996945,입술 움직임,512,512
207_s0050,1.3180984319357645,0.3239766764096473,얼굴 만짐,48,8
