name,indiv_feature,global_feature,motion,category1,category3
212_s0001,-0.8756155615021611,0.4796368779942351,의자 흔듬,8,2
212_s0002,-0.8748972618062208,0.2759128304749428,입술 움직임,512,512
212_s0003,-0.7837048341799024,-0.1477916937814827,의자 흔듬,8,2
212_s0004,-0.3737828176150742,-0.7702508379045484,입술 움직임,512,512
212_s0005,-0.1950474358795662,-1.0077571420246434,안경 만짐,48,1
212_s0006,0.0383163216409134,-1.053249660259468,입술 움직임,512,512
212_s0007,-0.0248134660966931,-0.8992022069904547,의자 흔듬,8,2
212_s0008,-0.5101199089544085,-0.1448989499497892,의자 흔듬,8,2
212_s0009,-0.6929504005108774,0.395570611040218,몸 앞뒤로 움직임,8,2
212_s0010,-0.8172129674390295,0.7357040313293958,의자 흔듬,8,2
212_s0011,-1.022153502261256,1.1440116306415515,입술 움직임,512,512
212_s0012,-1.2646980477169587,1.4789065018254453,얼굴 만짐,48,8
212_s0013,-1.141136692994682,1.3898498579400012,의자 흔듬,8,2
212_s0014,-1.801816298598756,1.8825357157493767,입 움직임,512,512
212_s0015,-1.7930808660604078,1.873994665555737,의자 흔듬,8,2
212_s0016,-1.4382240186496098,1.7131558384514916,의자 흔듬,8,2
212_s0017,-1.29027687271904,1.410100789064645,입술 움직임,512,512
212_s0018,-1.243267731335932,0.7739951499668836,얼굴 만짐,48,8
212_s0019,-1.150899812908235,0.3774975340840528,입술 움직임,512,512
212_s0020,-1.1490694562806292,0.28298979433664,턱 만짐,48,16
212_s0021,-1.049437943586543,0.2622991068347825,입술 움직임,512,512
212_s0022,-1.0237666115875808,0.3001475474543288,의자 흔듬,8,2
212_s0023,-0.8410591477795645,0.1988927720943997,턱 만짐,48,16
212_s0024,-0.8044697745517564,0.1468532200372115,의자 흔듬,8,2
212_s0025,-0.297957665539608,-0.2776606624706788,입술 움직임,512,512
212_s0026,-0.4916219900945487,0.0429982958362604,손 움직임,32,2
212_s0027,-0.2518746199570854,-0.0901581128074613,의자 흔듬,8,2
212_s0028,-0.0401772869254534,-0.6688931128603666,입술 움직임,512,512
212_s0029,-0.1070460796564648,-0.8357145452579299,의자 흔듬,8,2
212_s0030,0.1134910648502101,-0.7444267860931917,의자 흔듬,8,2
212_s0031,0.0928991313562335,0.1210320010005602,의자 흔듬,8,2
212_s0032,-0.1600565269158838,1.187797606997273,입술 움직임,512,512
212_s0033,0.4247210597610668,0.895134950182891,의자 흔듬,8,2
212_s0034,0.3133452620848854,1.1145768217420966,의자 흔듬,8,2
212_s0035,-0.6043587390210703,1.4056498117294998,얼굴 만짐,48,8
212_s0036,0.8509517503614232,0.1561618535593241,의자 흔듬,8,2
212_s0037,-0.1130441009466955,1.0944459369203725,의자 흔듬,8,2
212_s0038,-3.0999887482775743,3.2953964269768337,입술 움직임,512,512
212_s0039,-2.8795268613056995,1.712607745200016,고개 옆으로 움직임,128,128
212_s0040,-0.0074284994908487,-0.1849078422099552,입술 움직임,512,512
212_s0041,-0.3159377957987314,0.0946225897293039,의자 흔듬,8,2
212_s0042,-0.0709780764053767,0.1146441866924557,의자 흔듬,8,2
212_s0043,0.495852624915004,-0.5570946826906494,의자 흔듬,8,2
212_s0044,0.4510350746344089,-0.8607297666861838,의자 흔듬,8,2
212_s0045,0.4245608240803266,-0.5437916522181151,몸 움직임,8,2
212_s0046,-0.3297549117329857,0.503347198286517,얼굴 만짐 & 입술 움직임,560,520
212_s0047,-1.442471788496779,1.398988717466253,코 만짐,48,1024
212_s0048,-1.112020969459674,0.956775409558946,의자 흔듬,8,2
212_s0049,-1.1312791467703331,0.8446490139813011,하품함,4,8
212_s0050,-0.8058909540613002,1.1320407222530933,팔 움직임,16,2
212_s0051,-0.9287276133012782,0.878391304305418,하품함,4,8
212_s0052,-0.4003169803703943,0.3541858402931537,입술 움직임,512,512
