name,indiv_feature,global_feature,motion,category1,category2,category3,category4,category5,category6
109_s0001,0.4409628252818995,-0.8898984312804009,팔 움직임,16,512,2,2,4,8
109_s0002,1.3898493621680503,-0.3423744992339561,입 만짐,512,512,512,2,4,16
109_s0003,1.824588477093644,0.1730417650729913,몸 움직임,8,512,2,2,4,8
109_s0004,1.3241955957367268,-0.2549887656083188,턱 움직임,64,512,16,2,4,16
109_s0005,1.943713283718264,-0.5218385949660088,입술 움직임,512,512,512,2,4,16
109_s0006,1.542291594416628,-0.5492188822335273,입술 핥기,512,512,512,2,4,16
109_s0007,1.5795621151895325,-0.7960472836737166,입술 핥기,512,512,512,2,4,16
109_s0008,1.9510771952237744,-1.272549675426827,입술 움직임,512,512,512,2,4,16
109_s0009,1.1060183238794756,-0.8643649673341938,몸 & 고개 움직임,136,512,130,2,4,24
109_s0010,0.734607004060565,-0.0054645441206137,입술 핥기,512,512,512,2,4,16
109_s0011,0.7216615837325792,0.3909307208567222,몸 움직임,8,512,2,2,4,8
109_s0012,0.7419995297045274,-0.6173479031803143,입술 움직임,512,512,512,2,4,16
109_s0013,0.2250635248522345,-0.4353923590105519,입술 움직임,512,512,512,2,4,16
109_s0014,0.1699854260229705,-1.1216142505892936,입술 움직임,512,512,512,2,4,16
109_s0015,0.365023280807196,0.3782348405305128,입술 움직임,512,512,512,2,4,16
109_s0016,-0.0115645114824273,0.9818785056853876,입술 움직임,512,512,512,2,4,16
109_s0017,-0.0824326703668101,0.9827731879076748,입술 핥기,512,512,512,2,4,16
109_s0018,-0.2246096608072428,0.7250464340064836,입술 움직임,512,512,512,2,4,16
109_s0019,-0.5965412803355108,0.5256909137776524,끄덕거림,128,512,128,2048,2048,32
109_s0020,-0.5862687310445492,-0.2408664185556041,머리 움직임,128,512,128,2,4,16
109_s0021,-0.6944322648004958,-0.5440518270697574,의자에 기댐,8,512,1,2,6,2048
109_s0022,-0.793690855713233,-0.4774053552970271,고개 위아래로 움직임,128,512,128,2,4,16
109_s0023,-0.9736844640838308,-0.4253944653635989,입술 핥기,512,512,512,2,4,16
109_s0024,-0.4985973552530904,-0.5747325342211861,끄덕거림,128,512,128,2048,2048,32
109_s0025,-0.8357077535805405,-0.4969857757214718,입술 핥기,512,512,512,2,4,16
109_s0026,-0.1937430838051041,-0.9863970720914824,입술 움직임,512,512,512,2,4,16
109_s0027,-0.4621167441739757,-0.7278728181422219,머리 움직임,128,512,128,2,4,16
109_s0028,-0.6480753050150062,-0.7424348836257549,허리 핌,8,512,2,2,4,8
109_s0029,-0.4594024750887604,0.1983540256222754,끄덕거림,128,512,128,2048,2048,32
109_s0030,-1.7039875815680237,0.6995433019834173,입술 움직임,512,512,512,2,4,16
109_s0031,0.3725196228749645,-0.6347533953370652,몸 움직임,8,512,2,2,4,8
109_s0032,-0.0023969882961912,-1.037016311366743,끄덕거림,128,512,128,2048,2048,32
109_s0033,-0.9682335934028208,-0.6958318253720295,웃음,4,512,8,256,256,32
109_s0034,-1.8176999932983948,0.5620880855552913,입술 핥기,512,512,512,2,4,16
109_s0035,-1.8141060801326685,0.7559242050919409,허리 핌,8,512,2,2,4,8
109_s0036,-1.8258774639956703,0.8434436421468345,입술 움직임,512,512,512,2,4,16
109_s0037,-2.041118783428504,0.7333503494331793,웃음,4,512,8,256,256,32
109_s0038,-1.0596368899090145,0.685143009604962,웃음,4,512,8,256,256,32
109_s0039,-0.109482131260937,0.315147495698333,입술 핥기,512,512,512,2,4,16
109_s0040,0.2124009161009461,0.1608638656551994,의자 흔듬,8,512,1,2,2,2048
109_s0041,1.0659166040868668,-0.0739095640137443,입술 움직임,512,512,512,2,4,16
109_s0042,0.9670797684997684,-0.1194988906169092,끄덕거림,128,512,128,2048,2048,32
109_s0043,1.0173796356262963,-0.1910532662132129,몸 움직임,8,512,2,2,4,8
109_s0044,0.6384622434460399,1.0572787450066774,웃음 + 몸 움직임,12,512,10,258,260,40
109_s0045,0.4074918566879304,2.3950263010312933,끄덕거림,128,512,128,2048,2048,32
109_s0046,0.1228902613811274,2.37669833082517,끄덕거림,128,512,128,2048,2048,32
109_s0047,0.2846524094034038,1.6293451984671965,웃음,4,512,8,256,256,32
109_s0048,0.2737137121768128,1.1503179951985216,입술 움직임,512,512,512,2,4,16
109_s0049,0.463688499695762,0.4542312937917929,웃음,4,512,8,256,256,32
109_s0050,0.2744667631903907,0.4142064339172722,입술 움직임,512,512,512,2,4,16
109_s0051,0.250544739525055,0.1232936023282973,입술 움직임,512,512,512,2,4,16
109_s0052,0.5990458032099116,-0.4853824249258847,끄덕거림,128,512,128,2048,2048,32
109_s0053,0.8126072041670331,0.4739424983207393,웃음,4,512,8,256,256,32
109_s0054,0.8684653284432541,0.9007379571532258,볼 만짐,48,512,256,2,4,1024
109_s0055,1.251810963866236,1.3239462159413224,입술 움직임,512,512,512,2,4,16
109_s0056,1.3042421053688469,1.199907333439911,끄덕거림,128,512,128,2048,2048,32
109_s0057,1.069204520936317,1.0662500413185343,입술 핥기,512,512,512,2,4,16
109_s0058,0.5344685501854063,-0.2379476850709764,입술 움직임,512,512,512,2,4,16
109_s0059,0.5228849100060438,-0.8377089909415161,입술 핥기,512,512,512,2,4,16
109_s0060,0.5083787796522837,-1.200383540260498,몸 움직임,8,512,2,2,4,8
109_s0061,0.5492093681048121,-1.3125998231148115,머리 옆으로 움직임,128,512,128,2,4,16
109_s0062,0.4900739496467114,-1.0305111354217995,입술 핥기,512,512,512,2,4,16
109_s0063,0.3337928668002339,-0.2360603997654063,입술 움직임,512,512,512,2,4,16
109_s0064,0.3323457462184066,0.2645754282837996,입술 움직임,512,512,512,2,4,16
109_s0065,0.1869062775877483,0.7055396523254467,놀란 표정,4,512,8,64,64,32
109_s0066,-0.0484206701526386,0.4771235531540798,웃음,4,512,8,256,256,32
109_s0067,-0.2127467482839772,0.9105353729962344,끄덕거림,128,512,128,2048,2048,32
109_s0068,0.1375545469007302,0.7059715419754585,입술 움직임,512,512,512,2,4,16
109_s0069,-0.0053847756187046,-0.1112348165360855,입술 움직임,512,512,512,2,4,16
109_s0070,-0.0728014837855233,-0.0989670643630749,끄덕거림,128,512,128,2048,2048,32
109_s0071,-0.4580483429085983,1.11235662722075,끄덕거림,128,512,128,2048,2048,32
109_s0072,-0.0290235976201657,-0.0213070004028776,입술 움직임,512,512,512,2,4,16
109_s0073,0.0653663738475313,-0.3416842587682668,입술 움직임+끄덕거림,640,512,640,2048,2052,48
109_s0074,0.0861512092053243,-0.197050479423551,입술 핥기,512,512,512,2,4,16
109_s0075,0.1455551807867551,0.0063554138228487,자세 바로잡기,2,512,2,2,4,8
109_s0076,0.3036979688406646,0.1073011642271234,입술 움직임,512,512,512,2,4,16
109_s0077,0.5281807805903971,-0.026794819178886,웃음,4,512,8,256,256,32
109_s0078,0.5584113804567935,-0.4525683762571915,의자에 기댐,8,512,1,2,6,2048
109_s0079,0.4428180929622296,0.142502928968147,끄덕거림,128,512,128,2048,2048,32
109_s0080,0.06526048160315,0.5298160921128644,옷 만짐,48,512,1,2,4,512
109_s0081,0.0318847470188268,0.2753775584952413,허리 핌,8,512,2,2,4,8
109_s0082,-0.1093487688623537,-0.7578156628215525,고개 움직임,128,512,128,2,4,16
109_s0083,-0.1638082223016151,-0.1624068766191698,몸 움직임,8,512,2,2,4,8
109_s0084,0.0905536028494922,0.1715799268287891,머리 움직임,128,512,128,2,4,16
109_s0085,-0.1248832992904599,0.4076437470936147,웃음 + 팔 움직임,20,512,10,258,260,40
109_s0086,-0.4517190565170235,0.601770447951255,입술 핥기,512,512,512,2,4,16
109_s0087,-1.0224491703093035,1.579570212937076,자세 바로잡기,2,512,2,2,4,8
109_s0088,-0.9043760746988948,1.1021766668244617,입술 움직임,512,512,512,2,4,16
109_s0089,-1.0560872779935937,1.867490377526456,입술 핥기,512,512,512,2,4,16
109_s0090,-0.7766254555530695,1.1352895987730507,얼굴 찡그림,4,512,8,1024,1024,32
109_s0091,-0.5835799054481281,1.125409050527268,얼굴 찡그림,4,512,8,1024,1024,32
109_s0092,-0.2606073875892005,1.3126554521268006,끄덕거림,128,512,128,2048,2048,32
109_s0093,0.3139324899432351,2.0957568161369804,얼굴 찡그림,4,512,8,1024,1024,32
109_s0094,0.8602808831749127,1.0240617439156792,이마 만짐,48,512,32,2,4,1024
109_s0095,0.883076396243563,1.0880104847873084,끄덕거림,128,512,128,2048,2048,32
109_s0096,0.6758407769095913,0.6278720409173796,끄덕거림,128,512,128,2048,2048,32
109_s0097,0.6588841136366782,-0.3449138583924557,입술 핥기,512,512,512,2,4,16
109_s0098,0.5190426135175541,0.1835309136763575,몸 움직임,8,512,2,2,4,8
109_s0099,0.4468393462219839,0.276960790160859,입술 핥기,512,512,512,2,4,16
109_s0100,0.4866282403327803,0.085563276811877,끄덕거림,128,512,128,2048,2048,32
109_s0101,0.426322621948949,0.4309423923716816,입술 움직임,512,512,512,2,4,16
109_s0102,0.7389415092777203,0.3930688591519977,입술 움직임,512,512,512,2,4,16
109_s0103,0.808403323447349,-0.4532481741182074,입술 움직임,512,512,512,2,4,16
109_s0104,0.9414793016669596,-1.3511121044495755,입술 움직임,512,512,512,2,4,16
109_s0105,0.018540167836279,-0.5534147764858295,입술 움직임,512,512,512,2,4,16
109_s0106,-0.1583394631015051,-0.2804937092772345,입술 움직임,512,512,512,2,4,16
109_s0107,0.0054095478587625,-0.2819969631148082,몸 움직임,8,512,2,2,4,8
109_s0108,-0.4482834626328895,0.9284025325513644,입술 움직임,512,512,512,2,4,16
109_s0109,-0.7565100069615198,0.2441001852868784,끄덕거림,128,512,128,2048,2048,32
109_s0110,-0.8023889725668081,0.200346398653855,몸 + 고개 움직임,136,512,130,2,4,24
109_s0111,-1.158947047415674,-0.2446133670808006,끄덕거림,128,512,128,2048,2048,32
109_s0112,-1.0624026833058111,-0.1074762377817357,몸 움직임,8,512,2,2,4,8
109_s0113,-0.973554287485782,0.3097623768612928,끄덕거림,128,512,128,2048,2048,32
109_s0114,-0.791192459937206,0.2682893891387199,몸 움직임,8,512,2,2,4,8
109_s0115,-0.9836634707947806,0.7369603742897833,웃음,4,512,8,256,256,32
109_s0116,-1.2049761578353069,0.3127497949790749,몸 움직임,8,512,2,2,4,8
109_s0117,-1.5337926478938686,0.7255584239157303,입술 핥기,512,512,512,2,4,16
109_s0118,-1.7534058224649491,0.7439316635791182,입술 움직임,512,512,512,2,4,16
109_s0119,-1.6964906568408031,0.5828307981094266,몸 움직임,8,512,2,2,4,8
109_s0120,-1.56005270643386,0.5061990162798643,끄덕거림,128,512,128,2048,2048,32
109_s0121,-0.9732581668644956,0.2730251389877711,몸 움직임,8,512,2,2,4,8
109_s0122,-0.7271886931858406,0.2415732775743192,끄덕거림,128,512,128,2048,2048,32
109_s0123,-0.3916274561704105,0.2531674433314456,웃음,4,512,8,256,256,32
109_s0124,0.5745240780182006,-0.4320417301920216,팔 움직임,16,512,2,2,4,8
109_s0125,0.4608617861086513,-1.285035498549894,입술 핥기,512,512,512,2,4,16
109_s0126,0.3134924997526941,-1.3645589860752716,몸 움직임,8,512,2,2,4,8
109_s0127,0.3494610116810143,-1.3016242973296823,입술 움직임,512,512,512,2,4,16
109_s0128,0.2011788691896329,-1.4086368080527123,입술 움직임,512,512,512,2,4,16
109_s0129,0.1828199392376495,-1.2357795012906343,옷 & 목 만짐,48,512,128,2,4,1536
109_s0130,0.2874499069595514,-0.7134560170491366,입술 움직임,512,512,512,2,4,16
109_s0131,0.0222071490618431,-0.3982837800138978,옷 만짐,48,512,1,2,4,512
109_s0132,-0.1050806138498432,-0.3880014907691699,입술 움직임,512,512,512,2,4,16
109_s0133,-0.3041972060411841,0.0414575817585638,웃음,4,512,8,256,256,32
109_s0134,-0.2693782279445553,-0.1991815914443725,몸 움직임,8,512,2,2,4,8
109_s0135,-0.3626383619059591,-0.3276309039001067,고개 & 입술 움직임,640,512,640,2,4,24
