name,indiv_feature,global_feature,motion,category1,category3
226_s0001,0.0455339614557749,0.6312179443357514,상체 움직임,8,2
226_s0002,-0.031162241831807,0.2546327686570899,상체 움직임,8,2
226_s0003,0.6323605398856074,0.2016961392537039,상체 움직임,8,2
226_s0004,-0.3759207888601043,1.900975765871127,상체 움직임,8,2
226_s0005,-1.5914334553779597,-0.0373893074192935,상체 움직임,8,2
226_s0006,-1.2047727265163954,1.73860966375141,팔 움직임,16,2
226_s0007,-1.2505879425796258,-0.4243831991689767,상체 움직임,8,2
226_s0008,0.1417719151187109,-0.2209084041177817,손으로 얼굴 만짐,48,8
226_s0009,0.8756021038800885,1.2493411745694232,"시선 아래, 입 움직임, 손으로 턱 만짐",2608,2576
226_s0010,1.4091571925402897,1.0170992999448276,상체 움직임,8,2
226_s0011,1.1036126619776507,1.5395800935722954,상체 움직임,8,2
226_s0012,1.5184251904696968,1.1281761462611772,입 움직임,512,512
226_s0013,-0.9137543924933482,0.1839626711357574,상체 움직임,8,2
226_s0014,-0.2952842363667172,0.2738261072442447,입 움직임,512,512
226_s0015,0.1057547959992116,-0.2123568196722955,상체 움직임,8,2
226_s0016,0.0877721948501724,0.290141048151775,입 움직임,512,512
226_s0017,-0.4354633722309326,1.0849231618250514,"상체 움직임, 시선 뒤, 고개 움직임, 입 움직임",2696,2690
226_s0018,-0.9246055669573248,0.315153662295451,손으로 입 만짐,48,512
226_s0019,-1.8536136921445607,-0.4354085537094224,입 움직임,512,512
226_s0020,-1.1475448121876752,-0.2963200602954051,입 움직임,512,512
226_s0021,-0.9822646814447966,-0.5743213779805767,의자 움직임,8,2
226_s0022,-1.0832286064612604,0.639931492609606,시선 옆,2048,2048
226_s0023,-1.30275521426524,0.5731571589126744,상체 움직임,8,2
226_s0024,-0.912060095505734,0.7054151467842618,상체 움직임,8,2
226_s0025,-0.2515909519358988,0.636693737789417,입 움직임,512,512
226_s0026,-0.3114684009057382,0.623681609007507,책상 위로 팔 올림,16,2
226_s0027,0.0015624001542651,0.6719298810606152,고개 움직임,128,128
226_s0028,0.681986294050178,0.1867463982672199,팔 움직임,16,2
226_s0029,0.5854753226522288,0.6444302236245507,끄덕임,128,128
226_s0030,-1.3262014589874525,0.5760582024426202,"상체 움직임, 입 움직임",520,514
226_s0031,-1.283720588452319,0.5907723653861393,상체 움직임,8,2
226_s0032,-0.964986606410404,0.8841698563192669,고개 움직임,128,128
226_s0033,-1.4074743428606895,0.9062085481331408,상체 움직임,8,2
226_s0034,-0.9458339567482557,1.2560999394621926,손으로 눈 만짐,48,2048
226_s0035,-0.5422371230035715,1.2842687436493772,입 움직임,512,512
226_s0036,-0.4029236841472038,1.167744950761913,손으로 목 만짐,48,128
226_s0037,-0.208269746337103,0.6926875395968068,어깨 움직임,16,2
226_s0038,-0.1292929774742668,0.3682249464760136,상체 앞으로 기울임,8,2
226_s0039,-0.0573348727889541,-1.1904571068964904,상체 뒤로 이동,8,2
226_s0040,0.7531185142014873,-1.6856785485697532,눈알 굴림,2048,2048
226_s0041,1.679831236242823,-1.7517187201151894,상체 움직임,8,2
226_s0042,2.18555136231153,-2.2576367048628074,의자 움직임,8,2
226_s0043,1.844917094391492,-2.6220008740504914,상체 움직임,8,2
226_s0044,0.6750099443522765,0.2941190331400077,"상체 움직임, 고개 움직임",136,130
226_s0045,0.0215363951142866,1.7477044524315395,상체 움직임,8,2
226_s0046,0.0964672409422119,1.4865596651909778,어깨 움직임,16,2
226_s0047,0.274379215505833,-0.2000199149237318,찡그림,4,8
226_s0048,1.0884040398749872,-0.3081950524312888,손으로 입 만짐,48,512
226_s0049,0.7596973005661632,-0.311899990192547,팔 움직임,16,2
226_s0050,-1.6102290294634702,-0.4922976270064548,상체 움직임,8,2
226_s0051,-0.9757316612187212,-0.4216412512242499,상체 움직임,8,2
226_s0052,0.8429734197026053,0.0798593598703005,"상체 움직임, 고개 움직임, 입 움직임",648,642
226_s0053,1.054396383010909,2.241742407766373,손으로 목 만짐,48,128
226_s0054,0.0244442138377459,-0.2760693842120362,의자 움직임,8,2
226_s0055,0.454701900222587,-1.1095373150672443,"찡그림, 고개 움직임",132,136
226_s0056,0.7569408629554282,-1.38217834843244,손으로 입 만짐,48,512
226_s0057,0.5415973150378508,-2.035842593559096,상체 움직임,8,2
