name,indiv_feature,global_feature,motion,category1,category3
111_s0001,0.1295926820690048,0.419339550791339,의자 흔듬,8,1
111_s0002,0.3884387743480099,0.5601452221523786,몸 앞으로 움직임,8,2
111_s0003,0.4218707477228823,0.3522632373384344,의자에 기댐,8,1
111_s0004,0.6930417917439977,0.8014825356020713,의자 흔듬,8,1
111_s0005,2.1590170354936,0.962719779853532,의자 흔듬,8,1
111_s0006,2.3188884561919325,0.9974241025952388,허리 굽힘,8,2
111_s0007,2.369852686230569,1.1208619306559735,허리 핌,8,2
111_s0008,0.5327436605215289,1.197703250180537,입 움직임,512,512
111_s0009,0.3445362235997986,1.9550673536349588,허리 굽힘,8,2
111_s0010,0.3187352762990877,2.26110209924962,입 움직임,512,512
111_s0011,-0.0951972317713231,-0.4917144008231523,의자 흔듬,8,1
111_s0012,0.7255443337571345,-0.4419159867273532,팔 움직임,16,2
111_s0013,0.4460958677993135,-0.9274872724040546,팔 움직임,16,2
111_s0014,0.3402738000119793,0.0749095320530199,의자 흔듬,8,1
111_s0015,-0.0082051968915139,-0.0842122069342864,입술 움직임,512,512
111_s0016,-0.846433967546333,-0.0252666339916991,의자 흔듬,8,1
111_s0017,-0.2435405283457909,1.900615024441568,고개 움직임,128,128
111_s0018,0.1924056332767108,-0.0849606961972209,의자 흔듬,8,1
111_s0019,-0.2973984211836724,-0.0732404587778697,팔 움직임,16,2
111_s0020,-0.1050847122132225,0.0036396063126265,코 & 입 만짐,48,1536
111_s0021,1.3196823959856667,0.8220973988245288,의자 흔듬,8,1
111_s0022,0.3267307564007691,-0.0749751722904713,의자 흔듬,8,1
111_s0023,0.5835849956424239,0.1284497310959064,입술 움직임,512,512
111_s0024,0.6029132863474869,0.5935950758276318,의자에 기댐,8,1
111_s0025,0.6501737076015278,0.779776063005672,입술 움직임,512,512
111_s0026,1.069809704512191,1.5289208203247906,입술 움직임,512,512
111_s0027,0.5961912757542339,1.0646408351754482,눈 만짐,48,2048
111_s0028,0.9015976077293872,0.6660706385486306,의자 흔듬,8,1
111_s0029,1.7685050822795416,2.6303254632369653,팔 움직임,16,2
111_s0030,0.6250166882674373,1.0559156727202774,의자 흔듬,8,1
111_s0031,1.5945486451572928,1.3217418769398652,팔 움직임,16,2
111_s0032,1.3202739455638557,1.394338786809305,팔 움직임,16,2
111_s0033,1.2863279527034668,1.3557462878619368,팔 움직임,16,2
111_s0034,0.574581219901008,0.6782815701274075,머리 움직임,128,128
111_s0035,0.251033727068755,0.1134129092111858,입 & 고개 움직임,640,640
111_s0036,-0.0045239411287293,-0.4305587337680049,고개 움직임,128,128
111_s0037,-0.109013142681704,-0.3351186167696208,의자 흔듬,8,1
111_s0038,0.0463222754946595,-0.3167292813610962,의자 흔듬,8,1
111_s0039,0.0774842687126271,-0.3336965141146113,팔 움직임,16,2
111_s0040,-0.0466388279965822,-0.2935466497509866,몸 앞으로 움직임,8,2
111_s0041,-0.0783903762746759,-0.3022934857305099,입술 움직임,512,512
111_s0042,0.912410777843008,-0.1147037791394235,의자 흔듬,8,1
111_s0043,1.1160742503933498,0.2875025204992271,팔 움직임,16,2
111_s0044,0.8777158434326375,0.560951419957151,팔 움직임,16,2
111_s0045,-0.2771789018499223,-0.6329561231139785,고개 아래로 내림,128,128
111_s0046,0.0595137197324733,-0.8063022837430603,입술 움직임,512,512
111_s0047,0.1833810197272269,-0.7961107628805676,의자 흔듬,8,1
111_s0048,0.1759257994121369,-0.6096900778157371,머리 움직임,128,128
111_s0049,-0.4619008682924831,-0.0933323263903569,고개 움직임,128,128
111_s0050,0.5420585956112847,0.971713579284454,팔 움직임,16,2
111_s0051,0.4189431852787321,0.7051706482414587,의자 흔듬,8,1
111_s0052,-0.4546863454969791,-0.1457712305084995,입술 움직임,512,512
111_s0053,-0.3174863373151955,-0.03182162261356,고개 움직임,128,128
111_s0054,-0.0955556863108619,0.0201310526954656,고개 움직임,128,128
111_s0055,-0.1117092019449837,-0.9522932871684356,의자 흔듬,8,1
111_s0056,0.3362147953538076,-0.8922862768031613,몸 뒤로 움직임,8,2
111_s0057,0.0016986250459139,-0.3132756713909198,의자 흔듬,8,1
111_s0058,0.0066904881859041,0.4155731227455619,의자 흔듬,8,1
111_s0059,0.1353756187815506,0.5710101786365775,의자 흔듬,8,1
111_s0060,0.5303638148503025,0.514914318484166,팔 움직임,16,2
111_s0061,0.4687204444688186,0.6436659235619612,어깨 움직임,16,2
111_s0062,-0.039489426873861,-0.0599260892141496,의자 흔듬,8,1
111_s0063,-0.1105218791331531,-0.9821508978997968,의자 흔듬,8,1
