name,indiv_feature,global_feature,motion,category1,category3
114_s0001,0.1955760874341434,-0.0385656274611898,코 만짐,48,1024
114_s0002,0.4465361279103699,0.5867907304013754,고개 움직임,128,128
114_s0003,0.2366190215383155,1.0738286849893766,입술 움직임,512,512
114_s0004,0.631405560144768,1.6056747260429804,입술 움직임,512,512
114_s0005,0.6077133840546672,1.6145523095367986,팔 움직임,16,2
114_s0006,1.370848697490999,0.2581850828162471,의자 흔듬,8,1
114_s0007,-0.5279872838707511,0.0820904837533138,의자 흔듬,8,1
114_s0008,-0.8817080018374153,-0.3695094618150131,의자 앞으로 당김,8,1
114_s0009,-0.6594091816571305,-0.5046545021037157,고개 옆으로 돌림,128,128
114_s0010,0.2318314842987866,-0.0845570027399717,의자 뒤로 밈,8,1
114_s0011,0.2778331862292871,-0.1289836791164503,손 & 팔 움직임,48,2
114_s0012,0.2229430062668401,-0.4185147591020968,팔 움직임,16,2
114_s0013,0.8493886102106892,-0.1847615941124618,손 움직임,32,2
114_s0014,0.9998780811811246,-0.1215848696083404,팔 움직임,16,2
114_s0015,1.175615062248659,0.0163696173717283,고개 움직임,128,128
114_s0016,0.8424698113216317,0.0297178274387085,입술 움직임,512,512
114_s0017,-0.8418398572811671,0.0351140211978147,고개 움직임,128,128
114_s0018,-0.2234041010628498,0.2020395310931944,팔 움직임,16,2
114_s0019,-0.2532740347334313,0.1117753427913802,팔 움직임,16,2
114_s0020,0.2955687610188656,-0.0965996421350334,팔 & 고개 움직임,144,130
114_s0021,-0.4448038803020657,0.1639407635525377,고개 움직임,128,128
114_s0022,-0.4202160940642933,-0.3413362399553051,입술 움직임,512,512
114_s0023,0.5637403818735867,-0.7683977424952054,입술 모으기,512,512
114_s0024,0.9728134463703008,-1.0581082991196156,몸 움직임,8,2
114_s0025,-0.5840506437642412,-0.6845317781886809,입술 움직임,512,512
114_s0026,0.5256788453531287,-0.910867306271044,팔 & 어깨 움직임,16,2
114_s0027,0.739160008419113,-0.7369342488531815,입술 움직임,512,512
114_s0028,0.6773740743047676,0.3315593135710748,몸 움직임,8,2
114_s0029,0.0334322698888669,-0.5416382508832841,몸 움직임,8,2
114_s0030,0.0200940345766896,-0.9085931471173322,자세 바로잡기,2,2
114_s0031,0.4903871499510454,-0.6322423373757202,팔 책상 위로,16,2
114_s0032,0.4219658426301407,0.4170258873737469,손 움직임,32,2
114_s0033,0.1142947842028423,0.6679578321721062,손 움직임,32,2
114_s0034,-0.1644509345569414,-0.0341554073080555,몸 뒤로 움직임,8,2
114_s0035,-1.124476027461073,-1.2341266405712303,손 움직임,32,2
114_s0036,-1.5315012556284635,-1.102979794727439,입술 모으기,512,512
114_s0037,-1.2089739546213982,-1.1212793150159868,고개 앞으로 움직임,128,128
114_s0038,-0.7236111445361788,-1.1800507304116774,손 움직임,32,2
114_s0039,-0.3488875718627915,-0.2179181823869372,손 움직임,32,2
114_s0040,-1.2509991940190277,1.5506261506689265,손 움직임,32,2
114_s0041,0.2291512282431049,-0.0767260516286355,입술 움직임,512,512
114_s0042,-0.1707374860309015,-0.5402492709462418,손 움직임,32,2
114_s0043,-0.6221398048235371,-1.003414554442872,입술 모으기,512,512
114_s0044,-0.970089650410062,-0.8944075147205726,팔 만짐,48,2
114_s0045,-1.2383202892603442,-0.9871145408360542,팔 책상 아래로,16,2
114_s0046,-0.2625663941525359,0.0463310278412187,입술 움직임,512,512
