name,indiv_feature,global_feature,motion,category1,category3
209_s0001,0.5012347935589527,0.5091896158360392,손가락 움직임,32,2
209_s0002,1.4912794486745662,-0.00616035843444,손 움직임,32,2
209_s0003,0.8742469896539431,-0.2956687886019833,손가락 움직임,32,2
209_s0004,0.0242983142331029,-0.2141140970613191,자세 바로잡음,2,2
209_s0005,1.727188560398051,0.5579053514084643,몸 & 고개 움직임,136,130
209_s0006,1.6519759198391046,0.638132946356664,고개 움직임,128,128
209_s0007,0.2142662862829004,-0.1598218353733726,팔 & 고개 움직임,144,130
209_s0008,-0.2524244371269936,-0.2979321552573087,고개 움직임,128,128
209_s0009,-0.0481552352865608,-0.3403655027294169,고개 움직임,128,128
209_s0010,-0.3110963281104481,-0.5209409447181745,몸 & 고개 움직임,136,130
209_s0011,-0.5458188945395052,-0.760684139560863,고개 움직임,128,128
209_s0012,0.0250496511721757,0.6951338570529768,어깨 움직임,16,2
209_s0013,-0.3825316496772555,-1.0149603756239869,고개 움직임,128,128
209_s0014,-0.9491109538337912,-0.566236099911744,볼 만짐,48,256
209_s0015,-0.0860826265572595,1.2036388057708751,고개 움직임,128,128
209_s0016,2.0536729821475523,0.2570178510360317,어깨 움직임,16,2
209_s0017,2.0149982500044024,0.366634616947858,팔 움직임,16,2
209_s0018,1.764047898394485,0.4200263487983233,고개 움직임,128,128
209_s0019,-0.4954697288738945,-0.6544977608441872,고개 움직임,128,128
209_s0020,0.8985164297589455,-0.8266316569414426,고개 움직임,128,128
209_s0021,0.7500978796790113,0.6612020476414354,고개 움직임,128,128
209_s0022,0.0303016051781421,0.5055623813401176,팔 움직임,16,2
209_s0023,-1.0211948873074743,-0.9474492092185992,고개 움직임,128,128
209_s0024,-0.4498209752995777,-1.32906817649107,의자 흔듬,8,2
209_s0025,-0.7322665295723434,-1.1018689205125574,고개 움직임,128,128
209_s0026,-0.0483270834218916,-0.7885686291308276,몸 움직임,8,2
209_s0027,-0.3557344112717573,-1.493842997453089,고개 움직임,128,128
209_s0028,-0.0715677259635854,-0.9287022163153296,고개 움직임,128,128
209_s0029,-0.9198037831699004,-0.4466663349262358,몸 & 고개 움직임,136,130
209_s0030,-1.288399967236168,-1.239651483176594,고개 움직임,128,128
209_s0031,-0.3313614332388689,-1.143788310330815,고개 움직임,128,128
209_s0032,-0.2897083698241514,-1.169694480058134,자세 바로잡음,2,2
209_s0033,0.7422676513608867,0.6358574868985336,의자 흔듬,8,2
209_s0034,-0.3186703647038097,0.2842470688319328,의자 흔듬,8,2
209_s0035,-1.44829964475117,-0.8913964255285743,팔 움직임,16,2
209_s0036,-1.3986065345518546,-0.7324997559541218,고개 움직임,128,128
209_s0037,-1.2692881422635869,-0.5251407455202901,의자 흔듬,8,2
209_s0038,-1.0324562578588838,-0.2612199033893987,의자 흔듬,8,2
209_s0039,-0.7390798166685217,-0.2456177229808211,팔 움직임,16,2
209_s0040,0.6288758828097892,-0.4843917191491203,팔 움직임,16,2
209_s0041,0.8362035048312655,0.4470516969657729,어깨 움직임,16,2
209_s0042,-0.007173644152033,1.1523421214080891,옷 만짐,48,1
209_s0043,-0.1025592447277133,-1.246555432017241,고개 움직임,128,128
209_s0044,-0.2333316902734919,0.1391355337421364,팔 움직임,16,2
209_s0045,-0.5369796553965657,-0.0780746160465556,몸 & 고개 움직임,136,130
209_s0046,-0.7900919063182237,-0.2311024725787565,의자 흔듬,8,2
209_s0047,-0.36537978331756,-0.2446621824242171,팔 움직임,16,2
209_s0048,-1.4928423064209917,0.482472371394361,팔 움직임,16,2
209_s0049,-0.7571979455121646,-0.6713304420546943,팔 움직임,16,2
209_s0050,-1.350248191344744,-1.1523083189478622,손 움직임,32,2
209_s0051,-1.1990587612551864,-1.0741590053109529,의자 흔듬,8,2
209_s0052,-0.9094454505069884,0.4419986528719744,의자 흔듬,8,2
209_s0053,-1.0144474039169302,0.2714782300909346,의자 흔듬,8,2
209_s0054,-1.3256302275480485,0.1369359454758006,의자 흔듬,8,2
209_s0055,-1.0930414151966323,-0.7176016486326925,팔 & 손 움직임,48,2
209_s0056,-1.1346236473328395,-1.18981083820842,고개 움직임,128,128
209_s0057,-1.1504409401392397,-1.1820836844931557,고개 움직임,128,128
209_s0058,-1.44823666187499,-1.066304355935772,의자 흔듬,8,2
209_s0059,-1.4362772739878045,-0.5238665674162296,팔 움직임,16,2
209_s0060,-1.367654797317348,-0.9795000487422008,고개 움직임,128,128
209_s0061,-1.202091737980279,0.0191541011194654,팔 움직임,16,2
209_s0062,-1.297063414349626,0.2657264581047464,입술 움직임,512,512
209_s0063,-1.3710269046258046,0.9392231896492992,팔 움직임,16,2
209_s0064,-1.233891620032166,1.4208594353196693,의자 흔듬,8,2
209_s0065,-0.866423823611967,2.3416337447334006,팔 움직임,16,2
209_s0066,-1.756051876631473,-0.5232391459082639,의자 흔듬,8,2
209_s0067,-1.755389021650821,-1.0389989260508647,팔 움직임,16,2
209_s0068,-0.4897352076679036,-1.1400088933554466,입술 움직임,512,512
209_s0069,-0.6112572904093573,-1.9286047272545916,의자 흔듬,8,2
209_s0070,-0.4514853316997205,-0.6576136795039973,몸 & 고개 움직임,136,130
209_s0071,-0.03454073341263,-0.4714239348855694,의자 흔듬,8,2
209_s0072,-0.0512732754296736,0.0694974282504643,입술 움직임,512,512
209_s0073,-0.0212492475783693,0.4064998400990643,팔 책상 위로,16,2
