name,indiv_feature,global_feature,motion,category1,category3
112_s0001,-0.7584527592178154,-0.5379851473216927,팔 움직임,16,2
112_s0002,-0.6513354075294557,-0.6185426240332944,의자 흔듬,8,1
112_s0003,-1.335745038800232,-0.0133955468048129,의자 흔듬,8,1
112_s0004,0.2776451646809452,-0.4578867194290679,의자 흔듬,8,1
112_s0005,0.5343685967365213,-0.7718424710488464,입술 움직임,512,512
112_s0006,0.2177785415442824,0.0624193535370783,입술 움직임,512,512
112_s0007,-1.347122105443047,1.585311048871524,팔 움직임,16,2
112_s0008,-1.456818583348377,0.8307141362596301,어깨 만짐,48,2
112_s0009,-0.1189241267065514,1.483243353601552,의자 흔듬,8,1
112_s0010,-0.012342249237557,1.3790959416673272,입 움직임,512,512
112_s0011,0.0154069184461956,-0.043522872154131,눈 만짐,48,2048
112_s0012,-0.4377378782561136,2.5600229148309954,의자 흔듬,8,1
112_s0013,-0.6005294084484136,0.490195371002031,의자 흔듬,8,1
112_s0014,-0.2207380373176197,0.2656546832495564,입술 모으기,512,512
112_s0015,0.350060930371694,0.3478469385127644,입 움직임,512,512
112_s0016,0.3344280435183603,0.1822909532832104,입술 움직임,512,512
112_s0017,-0.9576784566314548,2.3619858608920827,몸 움직임,8,2
112_s0018,-0.3155648842096887,1.2482706997829671,몸 움직임,8,2
112_s0019,-1.2782231634279968,0.1216224653388792,입술 움직임,512,512
112_s0020,-0.7411457173217585,-0.282917934073823,몸 움직임,8,2
112_s0021,-0.9355522619896528,-0.3402253579863118,입술 움직임,512,512
112_s0022,-1.0953651252773036,0.0897327605491312,몸 움직임,8,2
112_s0023,-0.8002913066391906,-0.7071248910283374,끄덕거림,128,128
112_s0024,-1.209323543523687,-0.526078095601202,입술 내밀기,512,512
112_s0025,-0.9336041180754544,-0.4185330741402949,입 움직임,512,512
112_s0026,-0.4710338887638023,0.1983867259518842,의자 흔듬,8,1
112_s0027,-0.4135508924903898,0.1431514844047176,팔 움직임,16,2
112_s0028,-0.1602402368629589,0.1503347934433328,몸 움직임,8,2
112_s0029,-0.1311175965142896,0.1458305193253572,입술 모으기,512,512
112_s0030,-0.084371410550923,-0.3994622091225039,스트레칭 & 팔 움직임,16,2
112_s0031,2.3574875772683144,0.1744830560691062,몸 움직임,8,2
112_s0032,2.238046356035476,-0.1389078524414045,입 움직임,512,512
112_s0033,-1.82615587600861,3.441392885752196,허리 핌,8,2
112_s0034,-2.0486095507048283,3.7213121760849366,허리 굽힘,8,2
112_s0035,-2.248784538573015,3.6967592050321847,허리 핌,8,2
112_s0036,-1.9445800568676397,3.364349434722976,허리 굽힘,8,2
112_s0037,-1.0283075310271077,0.9143720353969552,팔 움직임,16,2
