name,indiv_feature,global_feature,motion,category1,category3
123_s0001,0.3230351908676818,-0.4587973719912266,손으로 눈 비빔,48,2048
123_s0002,0.3036472362271778,-0.0970002412072164,팔 움직임,16,2
123_s0003,0.6092607679134983,0.1013377541508804,자세 변경,2,2
123_s0004,0.5333770032474227,1.129137315826211,상체 움직임,8,2
123_s0005,-0.2457593476182197,1.058387740780359,상체 움직임,8,2
123_s0006,-0.0163133715737104,-0.1148342000335469,담요 움직임,1,1
123_s0007,0.4518985702557893,-1.364385619287731,담요 움직임,1,1
123_s0008,0.6925381337834771,-1.600343156984817,팔 움직임,16,2
123_s0009,0.1129028590442828,-0.5513370151440665,찡그림,4,8
123_s0010,-0.2223589883193609,-0.74457229304937,"입 움직임, 자세 변경, 손으로 눈 비빔",562,2560
123_s0011,-0.1520774795781809,-0.0723871973803014,손으로 눈 비빔,48,2048
123_s0012,0.1308850933641651,-0.1911209090533488,의자 움직임,8,1
123_s0013,0.6526465495209391,-1.2237816554679226,상체 움직임,8,2
123_s0014,0.7021012267525463,-0.5807029887445496,손 꼼지락,32,2
123_s0015,0.9709890110797652,-1.0310346758881812,"손 꼼지락, 팔 움직임",48,2
123_s0016,-0.2630795069599123,-0.3258586254405545,"손 꼼지락, 팔 움직임, 손으로 입 만짐",48,514
123_s0017,0.4787253169538251,-0.4331704802795636,"자세 변경, 상체 움직임",2,2
123_s0018,0.7837433033666237,-0.978094779282392,"팔 움직임, 손으로 코 만짐",48,1026
123_s0019,0.2045605965222641,0.8383708717413494,"팔 움직임, 어깨 움직임",16,2
123_s0020,0.0377386923476118,0.187992230311552,어깨 움직임,16,2
123_s0021,-0.1928991852812709,0.1089355882959266,"어깨 움직임, 입 움직임",528,512
123_s0022,0.2812672693739935,-0.7979749296388584,상체 움직임,8,2
123_s0023,0.5756864757091916,-0.2847017789483514,의자 좌우 움직임,8,1
123_s0024,0.4435574949053019,-0.3831339960769527,의자 좌우 움직임,8,1
123_s0025,0.7332557431002449,0.0677930993687649,상체 움직임,8,2
123_s0026,0.2309415106113891,0.4949521078673941,상체 움직임,8,2
123_s0027,0.1939386186351409,-0.0545126292428494,상체 움직임,8,2
123_s0028,-0.0961132249107689,0.712094102776767,상체 움직임,8,2
123_s0029,-0.6298003897705304,-0.2184608716840802,상체 움직임,8,2
123_s0030,0.1541468870513261,-0.3803690560988021,상체 움직임,8,2
123_s0031,0.439946944023612,-0.6713497446955997,상체 움직임,8,2
123_s0032,-0.1875533515282238,0.176868841164362,"고개 움직임, 얼굴 움직임",132,136
123_s0033,0.1591047837472657,-0.3241728313028291,웃음,4,8
123_s0034,0.3148266566682409,-0.4751392971487779,의자 움직임,8,1
123_s0035,0.996973590305644,-0.6996216240213651,의자 좌우 움직임,8,1
123_s0036,0.5763419344577357,-0.327534991893094,상체 움직임,8,2
123_s0037,0.4842827315495721,-0.3794589816277416,상체 움직임,8,2
123_s0038,0.069194224475158,0.3833820218452713,자세 변경,2,2
123_s0039,-0.2037587177549483,0.94727881635281,손으로 눈썹 비빔,48,2048
123_s0040,-1.0346587530001452,0.7541256575228484,상체 움직임,8,2
123_s0041,-1.7793714317585878,1.017308728443789,상체 움직임,8,2
123_s0042,-1.0645925495045832,0.9538386017468908,손 움직임,32,2
123_s0043,-0.3463869881451915,0.1011877025110134,"담요 움직임, 고개 움직임",129,1
123_s0044,-0.1997063788270783,-0.1466134241234695,"담요 움직임, 고개 움직임",129,1
123_s0045,0.156847175352421,-0.2507425285867304,담요 움직임,1,1
123_s0046,0.385787565896167,-0.0583630181278204,손으로 목 만짐,48,128
123_s0047,-1.2037993892987149,0.8418159153835784,담요 움직임,1,1
123_s0048,-1.5274901344951672,0.8680420038166007,손으로 목 만짐,48,128
123_s0049,-1.7696760845643869,1.593584354876881,담요 움직임,1,1
123_s0050,-1.106764845450985,2.45102023674598,"입 움직임, 고개 움직임",640,640
123_s0051,-1.2937257700456355,2.523953519814768,상체 움직임,8,2
123_s0052,-1.7279009755166597,2.6625755006110547,담요 움직임,1,1
123_s0053,-0.5455261048828041,1.040726676793784,담요 움직임,1,1
123_s0054,-0.3608005139332075,0.1770686597472738,손으로 목 만짐,48,128
123_s0055,-0.4771384601432882,0.26107275967952,"입 움직임, 담요 움직임",513,513
123_s0056,-0.5069547196762255,0.3159560724037858,담요 움직임,1,1
123_s0057,-0.2020823467063754,0.4590187268925729,고개 움직임,128,128
123_s0058,0.281040982493456,-0.2610757613531857,담요 움직임,1,1
123_s0059,0.4815506127782029,-0.9165871351256784,담요 움직임,1,1
123_s0060,0.6374251189782807,-1.289746045139377,담요 움직임,1,1
123_s0061,0.6180222056822556,-1.3322024311382226,고개 숙임,128,128
123_s0062,0.6983242827143786,-1.3614226796638562,담요 움직임,1,1
123_s0063,0.6899077669766491,-0.9333444886885351,손으로 목 만짐,48,128
123_s0064,0.3739190562426163,-0.3452854849760323,담요 움직임,1,1
