name,indiv_feature,global_feature,motion,category1,category3
103_s0001,0.6090584484387354,-0.3593756195374325,웃음,4,8
103_s0002,0.6854158797851866,0.0169207371853638,눈썹 움직임,2048,2048
103_s0003,0.5478550910200763,-0.7003233781807369,손 & 팔 움직임,48,2
103_s0004,0.3658838698390855,-1.5006489977056905,눈썹 움직임,2048,2048
103_s0005,0.37463723994425,-1.592690401587341,웃음,4,8
103_s0006,0.3479599603419341,-1.7788086639797511,고개 들음,128,128
103_s0007,0.5840806205689498,-2.074807480396192,입 움직임,512,512
103_s0008,0.6380696818566861,-1.977976123590624,몸 움직임,8,2
103_s0009,0.681199928213285,-1.690902453629883,웃음,4,8
103_s0010,0.7889849644021834,-1.2071254705900452,팔 움직임,16,2
103_s0011,0.5020110610948045,-0.6851797100216888,몸 움직임,8,2
103_s0012,0.4811668546990159,-0.59587086531706,입 움직임,512,512
103_s0013,0.1766641471225418,-0.3662346245711045,눈썹 움직임,2048,2048
103_s0014,0.3046795752609219,0.2856778797381786,팔 움직임,16,2
103_s0015,0.1053894308126687,-0.1328522452595603,눈썹 움직임,2048,2048
103_s0016,-0.1759114357863619,-0.0220007628472682,이마 만짐,48,32
103_s0017,-0.2257567467605984,0.0369326585637386,자세 바로잡기,2,2
103_s0018,-0.0255069731536914,0.0089745173146936,고개 돌림,128,128
103_s0019,0.2435638905059244,-0.179469266535492,입 움직임,512,512
103_s0020,0.4896767127457302,0.1232275723654316,이마 만짐,48,32
103_s0021,0.0314783767918071,0.8738690196997906,자세 바로잡기,2,2
103_s0022,0.0219571606618726,0.8631294831110935,손 만짐,32,2
103_s0023,0.0310057188670826,0.8845347748395682,눈썹 움직임,2048,2048
103_s0024,0.0904631457132323,-0.2075715424841759,자세 바로잡기,2,2
103_s0025,0.0977168797674762,-0.4101301795121495,손 움직임,32,2
103_s0026,-0.1788414108395163,-0.5880388051728033,입 움직임,512,512
103_s0027,0.2858027003106079,-0.4922197060397573,눈썹 움직임,2048,2048
103_s0028,0.3954895912265397,-0.6197635446906167,의자 흔들기,8,1
103_s0029,0.3822001946272796,0.0943664664235608,눈썹 움직임,2048,2048
103_s0030,0.3974283540082974,0.0756639429666366,입 움직임,512,512
103_s0031,0.555792600829738,-0.2715864489349735,눈썹 움직임,2048,2048
103_s0032,0.9397179115337772,-0.4333118776582466,입 움직임,512,512
103_s0033,1.103353163365728,-0.5703624510431332,웃음,4,8
103_s0034,1.1659843374957737,-0.6568504203226333,팔 움직임,16,2
103_s0035,1.1977072814553522,-1.3095668054775091,손 움직임,32,2
103_s0036,1.210101451730309,-1.4436554072526944,눈썹 움직임,2048,2048
103_s0037,1.300909682760989,-1.7501208201247256,손 움직임,32,2
103_s0038,1.32440226782495,-1.982746488182376,입 움직임,512,512
103_s0039,1.328546634628058,-2.0608760610242745,몸 움직임,8,2
103_s0040,1.2836721140528171,-2.0867639975553645,눈썹 움직임,2048,2048
103_s0041,1.1052155150580991,-1.293558705302103,입 움직임,512,512
103_s0042,1.0371608504377114,-1.2244267631192376,고개 움직임,128,128
103_s0043,1.028427007017145,-1.2567931805642634,눈썹 움직임,2048,2048
103_s0044,1.1521200147665864,-1.1294584888264838,눈썹 움직임,2048,2048
103_s0045,1.4617959496367878,-0.8827791426936027,손 움직임,32,2
103_s0046,1.4540877844952405,-0.9196942438789862,고개 움직임,128,128
103_s0047,1.2748144954162623,-1.410921277536981,눈썹 움직임,2048,2048
103_s0048,0.9875746540957,-1.1718636693992124,이마 만짐,48,32
103_s0049,0.0468497489657174,-0.4181573413623738,눈썹 움직임,2048,2048
103_s0050,-0.6335202122971111,-0.3913702461082357,얼굴 가리는 행위,48,8
103_s0051,-1.3650631552976142,-0.2045858124339941,얼굴 가리는 행위,48,8
103_s0052,-2.2400983236421115,-0.1351140193908464,눈썹 움직임,2048,2048
103_s0053,-2.039488045350484,0.2206323328330731,팔 움직임,16,2
103_s0054,-1.8749640706856407,0.194013849086502,대답함,512,512
103_s0055,-2.049640305808349,0.5759482520685307,입 움직임,512,512
103_s0056,-2.1047605827715943,0.941398099155887,팔 움직임,16,2
103_s0057,-1.9600510229856436,1.1722581785788329,눈썹 움직임,2048,2048
103_s0058,-1.1181371208578037,1.169584240732716,대답함,512,512
103_s0059,-1.1481635991338777,1.2313537043486915,팔 움직임,16,2
103_s0060,-1.2662846479958996,1.076547247778508,얼굴 가리는 행위,48,8
103_s0061,-1.741211771070506,1.3355811664180437,팔 움직임,16,2
103_s0062,-1.6541757628359826,1.3014484859007829,눈썹 움직임,2048,2048
103_s0063,-1.3176572474786794,1.2515347759106925,고개 움직임,128,128
103_s0064,-1.29997876777315,1.283866986876961,눈썹 움직임,2048,2048
103_s0065,-1.2529919003915615,1.2414294700444926,팔 움직임,16,2
103_s0066,-1.3060393557234755,1.7764631116919156,안경 만짐,48,1
103_s0067,-1.3538657045050089,1.8997442676973992,눈썹 움직임,2048,2048
103_s0068,-0.926786367982963,1.4569987084966012,눈썹 움직임,2048,2048
103_s0069,-0.2363882405280761,0.9499598019187888,팔 움직임,16,2
103_s0070,-0.0247102209264357,0.7671207194120825,손 움직임,32,2
103_s0071,-0.0547589071663354,0.7140067197984332,자세 바로잡기,2,2
103_s0072,0.2580123704609767,-0.0600186038414209,눈썹 움직임,2048,2048
103_s0073,0.7369667524370257,-0.7256008612797885,손 움직임,32,2
103_s0074,0.8453956792780599,-0.6705355057588939,눈썹 움직임,2048,2048
103_s0075,1.1531303516056528,-0.8662282832798636,팔 움직임,16,2
103_s0076,1.2447845801538695,-0.7877834373996514,하품,4,8
103_s0077,1.1139760845533084,-0.3625341316066256,눈썹 움직임,2048,2048
103_s0078,1.049335926962868,-0.0192077906951847,손 & 팔 움직임,48,2
103_s0079,0.541907739183852,0.6904709706078606,눈썹 움직임,2048,2048
103_s0080,0.6694807260207629,0.5852522349288994,자세 바로잡기,2,2
103_s0081,0.493862817496026,0.6443244542627642,입 움직임,512,512
103_s0082,-0.0793658305245345,0.5628110599708128,손 움직임,32,2
103_s0083,0.1622833196252149,0.2499684260701707,눈썹 움직임,2048,2048
103_s0084,0.2342598840799739,0.2527101293109039,손 움직임,32,2
103_s0085,0.3543497368232013,0.1049699256084468,눈썹 움직임,2048,2048
103_s0086,0.3448156302962203,0.0703467559934797,고개 움직임,128,128
103_s0087,0.289562451407595,0.0262088713397235,눈썹 움직임,2048,2048
103_s0088,0.1796808995379403,0.0482563416498581,고개 저음,128,128
103_s0089,0.3896048217527749,-0.2537629974222815,눈썹 움직임,2048,2048
103_s0090,0.3647497748284891,-0.2914236745613052,손 움직임,32,2
103_s0091,0.1862047030249869,-0.0688422320517442,눈썹 움직임,2048,2048
103_s0092,0.9100163884136622,-0.8109626157922827,팔 움직임,16,2
103_s0093,1.2357868601745292,-1.7619294483466863,눈썹 움직임,2048,2048
103_s0094,1.1854382464769455,-1.7824672292412596,손 움직임,32,2
103_s0095,1.1722145748162751,-1.7063561715393576,고개 돌림,128,128
103_s0096,1.394563060533197,-1.6576035054471856,웃음,4,8
103_s0097,1.4935770631765588,-1.22833233995067,팔 움직임,16,2
103_s0098,1.5510326866653317,-1.6055101604358508,눈썹 움직임,2048,2048
103_s0099,1.247197733351742,-0.901941782092152,눈썹 움직임,2048,2048
103_s0100,-0.0387897308203053,-0.6665377429003815,웃음,4,8
103_s0101,0.5797043800660611,-0.533835818905719,의자 흔들기,8,1
103_s0102,0.3749160886358583,-0.5831795308215604,손 움직임,32,2
103_s0103,0.315319779925233,-0.7352151792768103,팔 움직임,16,2
103_s0104,-0.1194045974139627,-0.7489690716168889,손 움직임,32,2
103_s0105,-0.2851245339414861,-0.6611185754315031,팔 움직임,16,2
103_s0106,-0.0786719346194889,-0.6538393095662904,몸 움직임,8,2
103_s0107,-0.0540685565957973,0.0838337288802924,눈썹 움직임,2048,2048
103_s0108,-0.0468224916055468,0.5244545556311603,입술 움직임,512,512
103_s0109,0.0224786868672419,0.7851399791450842,웃음,4,8
103_s0110,0.1102049809031107,0.6957473091348211,의자 흔들기,8,1
103_s0111,-0.049379294153406,0.9017786178838384,몸 움직임,8,2
103_s0112,-0.2528186172553447,1.1627544396724885,눈썹 움직임,2048,2048
103_s0113,-0.3137134883049673,1.6605381334507463,팔 움직임,16,2
103_s0114,-0.2566400125381467,1.693330748637293,의자 흔들기,8,1
103_s0115,-0.1974541273563469,1.7549408091169052,입 움직임,512,512
103_s0116,-0.3827899249953843,1.7382447273351296,눈썹 움직임,2048,2048
103_s0117,-0.5834193979619331,1.3249660125274645,대답함 + 웃음,4,8
103_s0118,-0.7605771549748581,1.3250248909873217,의자 흔들기,8,1
103_s0119,-1.0684894025192817,1.4070229253122322,웃음,4,8
103_s0120,-1.0872787202741077,1.3879611678675667,팔 움직임,16,2
103_s0121,-0.989725291039916,1.518494729234814,눈썹 움직임,2048,2048
103_s0122,-0.8617485514342853,1.1179581330258666,눈썹 움직임,2048,2048
103_s0123,-0.518004073222636,0.9814255587934988,자세 바로잡기,2,2
103_s0124,-0.3358576096857047,1.13524268566986,눈썹 움직임,2048,2048
103_s0125,-0.4403565549174444,1.7951003581172715,웃음,4,8
103_s0126,-0.2816194059685499,1.3178051475004624,눈썹 움직임,2048,2048
103_s0127,-0.2401431240708242,1.3272351623369043,코 만짐,48,1024
103_s0128,-0.0527658003704217,1.484650242179386,자세 바로잡기,2,2
103_s0129,-0.074985053090941,1.800675478259439,눈썹 움직임,2048,2048
103_s0130,-0.5551971354859568,2.2554479433970807,손 움직임,32,2
103_s0131,-0.768318701083005,0.8665160999592796,눈썹 움직임,2048,2048
103_s0132,-0.8767865146216496,1.0070465609928168,의자 흔들기,8,1
103_s0133,-0.7381555396624675,0.8940507147854778,몸 움직임,8,2
103_s0134,-0.8731501605372757,1.0012249684954355,눈썹 움직임,2048,2048
103_s0135,-0.8393322449948021,0.9647857711439118,귀 긁음,48,64
103_s0136,-0.660610872738164,0.6481650417158186,웃음,4,8
103_s0137,-0.7088925788333028,1.261394569774761,입 움직임,512,512
103_s0138,-0.6860974905076496,1.7849631399706491,눈썹 움직임,2048,2048
103_s0139,-1.1286744421142938,2.90250943320176,눈썹 움직임,2048,2048
103_s0140,-0.7571885117555199,3.075618234684678,눈썹 움직임,2048,2048
103_s0141,-0.5721241525065933,3.391363017711167,온몸 움직임,130,2
103_s0142,-0.528484574120556,3.657066392210636,자세 바로잡기,2,2
103_s0143,-0.3191376925038315,3.745834919970521,눈썹 움직임,2048,2048
103_s0144,-0.3539762090840271,1.0686793753666242,웃음,4,8
103_s0145,-0.1411854975067353,1.1250420600595412,몸 & 팔 움직임,24,2
103_s0146,-0.7204205421208694,0.650137329026576,몸 & 팔 움직임,24,2
103_s0147,-1.146954973130003,0.5148924399398597,책상 두들김,32,2
103_s0148,-1.0402126536413931,0.3721414219794465,눈썹 움직임,2048,2048
103_s0149,-1.1360785971823812,0.5087458451919059,자세 바로잡기,2,2
103_s0150,-1.1240344246023746,1.6798747144092678,눈썹 움직임,2048,2048
103_s0151,0.4101871837898914,0.5112019966183912,웃음,4,8
103_s0152,0.4733751143944762,0.362890973321423,온몸 움직임,130,2
103_s0153,0.3694402516480711,0.0292582444613747,웃음,4,8
103_s0154,0.4368293660478102,0.1559317764259636,의자 흔들기,8,1
103_s0155,0.4306686860007932,-0.7715175139372388,의자 흔들기,8,1
103_s0156,0.420030036145929,-0.7247754314356942,눈썹 움직임,2048,2048
103_s0157,0.4195363689523661,-0.7521485560317359,손 & 팔 움직임,48,2
103_s0158,0.2321474297904247,-0.0610669545803896,눈썹 움직임,2048,2048
103_s0159,0.7139091396359882,-0.3498167427327111,입 움직임,512,512
103_s0160,0.9057086778300988,-0.2160400909652606,입 움직임,512,512
103_s0161,0.5107031542823389,0.114689336563489,눈썹 움직임,2048,2048
103_s0162,0.8035116207343488,-0.2698281262810697,웃음,4,8
103_s0163,0.7635229694284521,-0.3036523288613394,의자 흔들기,8,1
103_s0164,0.8297150809544156,-0.2474820379184289,눈썹 움직임,2048,2048
103_s0165,0.8521921461482083,-0.2772685915608688,의자 흔들기,8,1
103_s0166,-0.531342679594018,1.2391338490790205,웃음,4,8
103_s0167,-0.4954605939246538,1.2623939082027482,손 & 팔 움직임,48,2
103_s0168,-0.5206863466318303,0.7635001394153269,눈썹 움직임,2048,2048
103_s0169,-0.5960132367692156,1.4834524031517435,눈썹 움직임,2048,2048
103_s0170,-0.6248259120806966,1.4959703514320537,입술 움직임,512,512
103_s0171,-0.6161014304852874,0.6508188130396881,웃음,4,8
103_s0172,-0.3508524577860125,0.1441663863646711,몸 움직임,8,2
103_s0173,-0.3533878098590231,-0.0325295442952731,눈썹 움직임,2048,2048
103_s0174,-0.1924041986219747,-0.0726869213603084,눈썹 움직임,2048,2048
103_s0175,0.1237151609521723,0.027562795868165,눈썹 움직임,2048,2048
103_s0176,0.2951087082492701,0.1856874996309996,고개 아래로,128,128
103_s0177,0.4810076120296039,-0.0413314490476174,웃음,4,8
103_s0178,-0.2160217693881853,-0.7882591559018798,눈썹 움직임,2048,2048
103_s0179,-0.3187570743235899,-0.9316590051985476,턱 괴기,48,16
103_s0180,-0.4199592562381851,-0.7914922129432425,눈썹 움직임,2048,2048
103_s0181,-0.4037766264213297,-0.5451531664246596,입 움직임,512,512
103_s0182,-0.7072516695482155,-0.2018583544045063,눈썹 움직임,2048,2048
103_s0183,-1.8208756705366889,0.7885318471577916,팔 움직임,16,2
103_s0184,-2.3925811245978323,1.2855000013693634,웃음,4,8
103_s0185,-2.260750388655893,1.4856174452254536,손 움직임,32,2
103_s0186,-2.2503525365538386,1.1970131346055202,눈썹 움직임,2048,2048
103_s0187,-1.6186329661041954,0.7305673172963364,웃음,4,8
103_s0188,-1.601013961218475,0.2637665725626075,손 & 눈썹 움직임,2080,2050
103_s0189,-1.042976189430829,0.7462455115234947,손 움직임,32,2
103_s0190,-0.247378333890169,0.5775458818656048,웃음 + 팔 움직임,20,10
103_s0191,0.0384383729048406,0.8033216556662514,자세 바로잡기,2,2
103_s0192,0.2548720829401772,0.9416185175190565,눈썹 움직임,2048,2048
103_s0193,0.4068348527338314,0.0401449831242843,웃음,4,8
103_s0194,0.1123031236072375,-0.1138841901262653,눈썹 움직임,2048,2048
103_s0195,-0.0656928199996157,0.074401032152422,손 움직임,32,2
103_s0196,-0.4127339558869744,0.4741493194081472,"손, 눈썹 , 입 움직임",36,2562
103_s0197,-0.269227568061564,0.5119878657073068,손 움직임,32,2
103_s0198,-0.1040185346881468,0.2059349454719056,입술 움직임,512,512
103_s0199,0.4712130411141775,-0.1103742534056413,눈썹 움직임,2048,2048
103_s0200,0.1823300370209174,0.065343013534976,손 움직임,32,2
103_s0201,0.398126561807982,-0.1837402640403001,웃음,4,8
103_s0202,0.1694157666829645,0.0651931019327452,자세 바로잡기,2,2
103_s0203,0.5490788303918381,-0.0535358692340878,눈썹 움직임,2048,2048
103_s0204,0.5205299021826636,0.0171756474527783,손 움직임,32,2
103_s0205,0.6472226022404207,0.3209122035972466,눈썹 움직임,2048,2048
