name,indiv_feature,global_feature,motion,category1,category3
201_s0001,0.2588468995538147,-1.0289796422313664,목 만짐,48,128
201_s0002,0.1682306315944896,-0.9559992409290008,의자 흔듬,8,2
201_s0003,-0.1501310987712452,-1.899575289474818,몸 움직임,8,2
201_s0004,-0.8688647570528004,-0.7325561664006838,입술 움직임,512,512
201_s0005,-1.6126129572144736,0.633648494676397,입술 움직임,512,512
201_s0006,-1.4950438836162256,0.7845603192425267,의자 흔듬,8,2
201_s0007,-1.8083062615068937,1.3359141462180868,입 움직임,512,512
201_s0008,0.3875749443765504,-0.2427698031490124,몸 움직임,8,2
201_s0009,-0.3794316885370753,-0.284325532063164,입술 움직임,512,512
201_s0010,0.0306974631313039,-1.611472195610993,입 움직임,512,512
201_s0011,-0.4446383501197591,-1.2954132146446844,의자 흔듬,8,2
201_s0012,-0.7495336876408757,-0.884799799846599,의자 흔듬,8,2
201_s0013,-0.881578064955865,-0.6374692328362682,의자 흔듬,8,2
201_s0014,-1.02012578286771,-0.791402496862621,의자 흔듬,8,2
201_s0015,-0.2518828427189855,-0.6488715172327866,의자 흔듬,8,2
201_s0016,-0.1380113264745375,-0.560068141590986,의자 흔듬,8,2
201_s0017,-0.0139708464659191,0.4953293922345523,입술 움직임,512,512
201_s0018,-0.360697059330452,0.190288730814811,의자 흔듬,8,2
201_s0019,-0.3297103678039977,-0.6742494067176119,의자 흔듬,8,2
201_s0020,-0.4583210826320278,-0.8096741468596894,팔 움직임,16,2
201_s0021,1.12399961306437,-1.5144807138558642,입술 움직임,512,512
201_s0022,1.5600770364905407,-1.052226120286902,몸 움직임,8,2
201_s0023,-0.109320138316886,0.7072687655482137,입술 움직임,512,512
201_s0024,0.0473408131876788,0.686065766469103,의자 흔듬,8,2
201_s0025,-0.7114541530429683,-0.153962345887974,의자 흔듬,8,2
201_s0026,-0.7327930708512926,-0.2766782580703156,고개 움직임,128,128
201_s0027,1.7959398967688147,-1.5406365567286846,몸 움직임,8,2
201_s0028,0.7842348193667742,-0.5607976555667158,얼굴 만짐,48,8
201_s0029,0.6947600358273487,-0.046239106149594,고개 움직임,128,128
201_s0030,0.9188400433860074,-0.0978050576667483,의자 흔듬,8,2
201_s0031,-0.4210973778548022,0.161031788971793,몸 움직임,8,2
201_s0032,0.8307513398230917,0.91586392516177,목 만짐,48,128
201_s0033,0.864012112508773,-1.2031075623634242,입술 움직임,512,512
201_s0034,0.7292382192544882,-1.286859711293891,의자 흔듬,8,2
201_s0035,0.6222649548423419,-1.6811165285828011,코 만짐,48,1024
201_s0036,0.6435655778638192,-1.214093011012158,하품함,4,8
201_s0037,0.9570301872716476,-0.7291128475542554,의자 흔듬,8,2
201_s0038,0.7060053169894475,0.0200730300649731,팔 만짐,48,2
201_s0039,-0.479721689764613,0.7789467567570092,하품함,4,8
201_s0040,-0.7508857478145192,0.319284481358274,몸 움직임,8,2
201_s0041,-0.731792405818049,0.0633662241904277,고개 움직임,128,128
201_s0042,-0.8399453665519768,-0.4350613240866265,팔 움직임,16,2
201_s0043,-0.5774554891877722,-0.1527430892758024,팔 움직임,16,2
201_s0044,-0.2192695698915243,-1.0100086462882154,의자 흔듬,8,2
201_s0045,-0.3446169470836464,-0.3100748856669553,의자 흔듬,8,2
201_s0046,0.6611026676432401,-0.4218685329861402,의자 흔듬,8,2
201_s0047,-0.1493606149277149,0.6457559307654818,눈 만짐,48,2048
201_s0048,-0.8903976698258536,-0.1262001868898649,의자 흔듬,8,2
201_s0049,0.9457957766325842,-0.2918722216045989,고개 움직임,128,128
201_s0050,0.8272622103216821,-0.6256541777030962,의자 흔듬,8,2
201_s0051,0.3911182700528879,-0.8776879681267026,자세 바로잡기,2,2
201_s0052,-0.0430482904676899,-0.4096439827818333,옷 만짐,48,1
201_s0053,-0.4800450227848218,-0.6583914798538139,의자 흔듬,8,2
201_s0054,-1.0772023144346217,-0.5521572904176079,하품함,4,8
201_s0055,-1.5431990612335134,-0.5119255327384811,입술 움직임,512,512
201_s0056,-2.042687181701531,1.463751504755027,하품함,4,8
201_s0057,-1.855364792755951,1.386263039668201,팔 움직임,16,2
201_s0058,-1.490991020788195,1.5217491506130842,어깨 움직임,16,2
201_s0059,0.6367653225918725,1.0607065984727242,입술 움직임,512,512
201_s0060,0.4901371036483611,1.278278050041595,입술 움직임,512,512
201_s0061,0.3987148498684771,-0.0546424145196785,팔 움직임,16,2
