name,indiv_feature,global_feature,motion,category1,category3
122_s0001,-0.2035832080553504,-0.7296126612141951,코 만짐,48,1024
122_s0002,-0.3143611110066762,-0.764991726751604,팔 움직임,16,2
122_s0003,-0.4667854632438753,-0.9285244024872942,몸 움직임,8,2
122_s0004,-1.1931663010850029,-0.6399303772905066,팔 움직임,16,2
122_s0005,-0.3348330425807145,-0.4025218910027855,의자 흔듬,8,1
122_s0006,-0.2723863532368003,-0.7639354155452713,의자 흔듬,8,1
122_s0007,-0.2774024057370532,-0.7595697824489462,코 만짐,48,1024
122_s0008,-0.3382659148787087,-0.6568788164560343,입술 움직임,512,512
122_s0009,-0.2583381761589856,-0.4209859751552008,팔 움직임,16,2
122_s0010,-0.198628564123269,-0.5519412055984866,의자 흔듬,8,1
122_s0011,-0.8058387135571887,-0.9664419551155384,의자 흔듬,8,1
122_s0012,-0.8438291660752075,-1.108339039117276,입술 움직임,512,512
122_s0013,-1.2288163532173908,-1.3358891563071478,고개 움직임,128,128
122_s0014,-1.209384600213663,-0.9625163228163156,팔 팔걸이 위로,16,2
122_s0015,-1.3066185858119963,-0.7582401619614056,입술 움직임,512,512
122_s0016,-0.7035428087372387,-0.336728660486192,의자 흔듬,8,1
122_s0017,0.1676063319379391,-0.1336378300766528,팔 움직임,16,2
122_s0018,-0.6559260542770912,-1.328204842438266,의자 흔듬,8,1
122_s0019,-0.7231115049916301,-1.32111972341745,고개 움직임,128,128
122_s0020,-0.6450880560164334,-1.338503380942782,입술 움직임,512,512
122_s0021,-1.2005939568023738,-1.1566598993969928,고개 움직임,128,128
122_s0022,-0.5565071699022224,-0.9051510188736526,팔 움직임,16,2
122_s0023,-0.3025795527579158,-0.8671778024028255,팔 & 몸 움직임,24,2
122_s0024,0.3955139537040431,0.1935916869776317,입술 움직임,512,512
122_s0025,0.5547771699431437,0.3166663031557744,팔 팔걸이 위로,16,2
122_s0026,0.2117697280820905,0.0375656286047459,눈썹 움직임,2048,2048
122_s0027,-0.0372134338683982,-0.1597022922012163,입 움직임,512,512
122_s0028,-0.3711594936121239,-0.5793761174610922,의자 흔듬,8,1
122_s0029,-0.4566514174173575,-0.6574820369630981,코 만짐,48,1024
122_s0030,-0.3727733246245779,-0.8873550486301957,이마 & 입 만짐,48,544
122_s0031,-0.2892205921066198,-0.8916620586128725,의자 흔듬,8,1
122_s0032,-0.134677642923227,-1.0014937795295615,팔 움직임,16,2
122_s0033,0.3506472340125895,-0.8394774168530345,입술 움직임,512,512
122_s0034,-0.0008654387731895,-0.9888145198409936,몸 움직임,8,2
122_s0035,-0.0051607389616417,-1.3173571103182715,손 움직임,32,2
122_s0036,0.0004709419346934,-1.3513757124128274,입술 움직임,512,512
122_s0037,-0.2654500092116804,-1.3154244058258882,입술 움직임,512,512
122_s0038,-0.1454164283734624,-1.0001972447694152,손 움직임,32,2
122_s0039,-0.1997760486744395,-0.7878969131570956,고개 움직임,128,128
122_s0040,0.0544656147874533,-0.7771999810341274,의자 흔듬,8,1
