name,indiv_feature,global_feature,motion,category1,category3
227_s0001,0.1854187122627736,-0.2252160696193781,어깨 움직임,16,2
227_s0002,-0.0836770297962873,-1.2510693432675828,상체 움직임,8,2
227_s0003,-0.4546456142634324,-1.0785223219651967,손으로 안경 올림,48,1
227_s0004,-1.247545018379545,-0.8600452516883021,팔 움직임,16,2
227_s0005,-2.209223162341208,-0.8391261085164983,상체 움직임,8,2
227_s0006,0.0822479573075532,0.9501119079620314,손으로 코 만짐,48,1024
227_s0007,0.4561528423441593,0.3259515385234409,상체 움직임,8,2
227_s0008,0.4375546788519298,-0.4249693893798828,팔 움직임,16,2
227_s0009,0.1992638894501298,-0.6317408530138852,상체 움직임,8,2
227_s0010,0.3572704297962401,-0.8144720421278845,입 움직임,512,512
227_s0011,0.0211960962455554,-0.1083803891810134,고개 움직임,128,128
227_s0012,0.0610361204935236,-0.4782641646194463,손으로 안경 만짐,48,1
227_s0013,0.2034468034074814,-0.1845991106765377,의자 움직임,8,2
227_s0014,0.726708323237352,0.1897577425128316,입 움직임,512,512
227_s0015,0.6926404270957587,0.2124776351908906,입 움직임,512,512
227_s0016,1.326457070877813,-0.6388394213041528,상체 움직임,8,2
227_s0017,1.3234683312720383,-0.4239174851722887,고개 움직임,128,128
227_s0018,1.3641358597088855,-0.620884481667105,고개 움직임,128,128
227_s0019,0.1189295455532319,0.1163938211718695,팔 움직임,16,2
227_s0020,0.2156902254947135,-0.1442529018451997,자세 변경,2,2
227_s0021,0.1415831516190681,-0.0635962506437448,손으로 안경 만짐,48,1
227_s0022,-0.0867624237982958,1.219128161811242,상체 움직임,8,2
227_s0023,1.0481199780437531,-0.476483203844958,의자 움직임,8,2
227_s0024,1.2611786682282506,-0.9243671115247089,팔 움직임,16,2
227_s0025,1.4366119000300488,-1.6932768764828705,"팔 책상 위에 올림, 고개 움직임",144,130
227_s0026,1.1708327790768494,-1.2302387997506716,팔 책상 아래로 내림,16,2
227_s0027,-0.0838970946281592,0.8579305427190536,입 움직임,512,512
227_s0028,-0.002116432828616,0.9054877365948552,팔 움직임,16,2
227_s0029,-0.0616848838001048,0.844732573345278,손으로 볼 만짐,48,256
227_s0030,0.3987874781170366,-1.0739257453837423,상체 움직임,8,2
227_s0031,-1.395620489816731,0.4223343435781651,팔 움직임,16,2
227_s0032,-2.0118511707500355,0.3447783252766168,입 움직임,512,512
227_s0033,-2.5723223225784886,-0.1930841269078314,"팔 움직임, 입 움직임",528,514
227_s0034,-0.4661020399876189,0.62137221273131,시선 옆,2048,2048
227_s0035,-0.4920535694427995,1.3439598082665904,팔 움직임,16,2
227_s0036,-0.0740968584604045,1.8794682197428796,손으로 볼 만짐,48,256
227_s0037,0.6211053931885153,1.2598446976842173,팔 책상 위에 올림,16,2
227_s0038,0.7192844609174799,0.7746727421994961,손으로 볼 만짐,48,256
227_s0039,0.5802504985489929,-0.2426402315209715,손 꼼지락,32,2
227_s0040,0.0882068092044032,0.2801498507868951,손으로 입 만짐,48,512
227_s0041,0.2690212507230575,0.1875980571348294,손 꼼지락,32,2
227_s0042,0.2007069946864504,0.1012423500654679,자세 변경,2,2
227_s0043,-0.05995722026152,0.2891014982323395,"입 움직임, 상체 움직임",520,514
227_s0044,0.3654989727443051,-0.5819431893158581,고개 움직임,128,128
227_s0045,0.5263350666298592,-0.5695712136726139,상체 움직임,8,2
227_s0046,0.4922296453031432,-0.594401595680116,팔 움직임,16,2
227_s0047,-0.2296413101631247,-0.1794915495521419,손 꼼지락,32,2
227_s0048,-0.200653474361266,-0.3674440196701095,팔 책상 아래로 내림,16,2
227_s0049,-0.1726559985964044,-0.3339637556970105,입 움직임,512,512
227_s0050,-0.2075765187745973,-0.7491583648844408,어깨 움직임,16,2
227_s0051,0.0254674383974384,-1.0238957143173697,상체 움직임,8,2
227_s0052,-0.0617787629383709,-1.425761784446958,"의자 움직임, 시선 위",2056,2050
227_s0053,-0.8832164195760932,-0.8063746166611595,시선 옆,2048,2048
227_s0054,0.3438211837008434,-0.6469866506375639,"팔 움직임, 시선 아래",2064,2050
