name,indiv_feature,global_feature,motion
109_s0001,0.4409628252818995,-0.8898984312804009,팔 움직임
109_s0002,1.3898493621680503,-0.34237449923395613,입 만짐
109_s0003,1.8245884770936438,0.17304176507299132,몸 움직임
109_s0004,1.3241955957367268,-0.2549887656083188,턱 움직임
109_s0005,1.9437132837182636,-0.5218385949660088,입술 움직임
109_s0006,1.542291594416628,-0.5492188822335273,입술 핥기
109_s0007,1.5795621151895325,-0.7960472836737166,입술 핥기
109_s0008,1.9510771952237742,-1.272549675426827,입술 움직임
109_s0009,1.1060183238794756,-0.8643649673341938,몸 & 고개 움직임
109_s0010,0.734607004060565,-0.005464544120613762,입술 핥기
109_s0011,0.7216615837325792,0.3909307208567222,몸 움직임
109_s0012,0.7419995297045274,-0.6173479031803143,입술 움직임
109_s0013,0.2250635248522345,-0.43539235901055195,입술 움직임
109_s0014,0.16998542602297056,-1.1216142505892936,입술 움직임
109_s0015,0.36502328080719604,0.3782348405305128,입술 움직임
109_s0016,-0.011564511482427306,0.9818785056853876,입술 움직임
109_s0017,-0.0824326703668101,0.9827731879076747,입술 핥기
109_s0018,-0.2246096608072428,0.7250464340064836,입술 움직임
109_s0019,-0.5965412803355108,0.5256909137776524,끄덕거림
109_s0020,-0.5862687310445492,-0.24086641855560417,머리 움직임
109_s0021,-0.6944322648004958,-0.5440518270697574,의자에 기댐
109_s0022,-0.793690855713233,-0.47740535529702716,고개 위아래로 움직임
109_s0023,-0.9736844640838308,-0.42539446536359893,입술 핥기
109_s0024,-0.4985973552530904,-0.5747325342211861,끄덕거림
109_s0025,-0.8357077535805405,-0.49698577572147185,입술 핥기
109_s0026,-0.19374308380510416,-0.9863970720914823,입술 움직임
109_s0027,-0.4621167441739757,-0.7278728181422219,머리 움직임
109_s0028,-0.6480753050150062,-0.7424348836257549,허리 핌
109_s0029,-0.4594024750887604,0.19835402562227547,끄덕거림
109_s0030,-1.7039875815680237,0.6995433019834173,입술 움직임
109_s0031,0.3725196228749645,-0.6347533953370652,몸 움직임
109_s0032,-0.002396988296191257,-1.037016311366743,끄덕거림
109_s0033,-0.9682335934028209,-0.6958318253720295,웃음
109_s0034,-1.8176999932983948,0.5620880855552913,입술 핥기
109_s0035,-1.8141060801326683,0.7559242050919409,허리 핌
109_s0036,-1.8258774639956705,0.8434436421468345,입술 움직임
109_s0037,-2.041118783428504,0.7333503494331793,웃음
109_s0038,-1.0596368899090143,0.685143009604962,웃음
109_s0039,-0.109482131260937,0.315147495698333,입술 핥기
109_s0040,0.21240091610094614,0.16086386565519947,의자 흔듬
109_s0041,1.0659166040868668,-0.07390956401374435,입술 움직임
109_s0042,0.9670797684997685,-0.11949889061690927,끄덕거림
109_s0043,1.0173796356262963,-0.19105326621321295,몸 움직임
109_s0044,0.6384622434460399,1.0572787450066774,웃음 + 몸 움직임
109_s0045,0.4074918566879304,2.3950263010312933,끄덕거림
109_s0046,0.12289026138112748,2.37669833082517,끄덕거림
109_s0047,0.2846524094034038,1.6293451984671965,웃음
109_s0048,0.27371371217681284,1.1503179951985216,입술 움직임
109_s0049,0.46368849969576204,0.45423129379179294,웃음
109_s0050,0.2744667631903907,0.4142064339172722,입술 움직임
109_s0051,0.250544739525055,0.12329360232829734,입술 움직임
109_s0052,0.5990458032099116,-0.48538242492588474,끄덕거림
109_s0053,0.8126072041670331,0.47394249832073937,웃음
109_s0054,0.8684653284432541,0.9007379571532258,볼 만짐
109_s0055,1.251810963866236,1.3239462159413224,입술 움직임
109_s0056,1.3042421053688469,1.199907333439911,끄덕거림
109_s0057,1.069204520936317,1.0662500413185345,입술 핥기
109_s0058,0.5344685501854063,-0.23794768507097644,입술 움직임
109_s0059,0.5228849100060438,-0.8377089909415161,입술 핥기
109_s0060,0.5083787796522837,-1.2003835402604979,몸 움직임
109_s0061,0.5492093681048121,-1.3125998231148117,머리 옆으로 움직임
109_s0062,0.49007394964671147,-1.0305111354217997,입술 핥기
109_s0063,0.33379286680023396,-0.2360603997654063,입술 움직임
109_s0064,0.3323457462184066,0.2645754282837996,입술 움직임
109_s0065,0.18690627758774836,0.7055396523254467,놀란 표정
109_s0066,-0.048420670152638685,0.47712355315407984,웃음
109_s0067,-0.21274674828397727,0.9105353729962343,끄덕거림
109_s0068,0.13755454690073024,0.7059715419754585,입술 움직임
109_s0069,-0.005384775618704655,-0.11123481653608558,입술 움직임
109_s0070,-0.07280148378552338,-0.09896706436307498,끄덕거림
109_s0071,-0.4580483429085983,1.11235662722075,끄덕거림
109_s0072,-0.02902359762016573,-0.02130700040287768,입술 움직임
109_s0073,0.0653663738475313,-0.3416842587682668,입술 움직임+끄덕거림
109_s0074,0.08615120920532432,-0.19705047942355108,입술 핥기
109_s0075,0.14555518078675514,0.006355413822848709,자세 바로잡기
109_s0076,0.3036979688406646,0.10730116422712344,입술 움직임
109_s0077,0.5281807805903971,-0.02679481917888607,웃음
109_s0078,0.5584113804567935,-0.45256837625719154,의자에 기댐
109_s0079,0.4428180929622296,0.14250292896814706,끄덕거림
109_s0080,0.06526048160315008,0.5298160921128644,옷 만짐
109_s0081,0.03188474701882682,0.2753775584952413,허리 핌
109_s0082,-0.10934876886235376,-0.7578156628215525,고개 움직임
109_s0083,-0.16380822230161513,-0.1624068766191698,몸 움직임
109_s0084,0.09055360284949228,0.17157992682878917,머리 움직임
109_s0085,-0.12488329929045994,0.4076437470936147,웃음 + 팔 움직임
109_s0086,-0.45171905651702354,0.601770447951255,입술 핥기
109_s0087,-1.0224491703093037,1.5795702129370761,자세 바로잡기
109_s0088,-0.9043760746988949,1.1021766668244615,입술 움직임
109_s0089,-1.0560872779935937,1.8674903775264562,입술 핥기
109_s0090,-0.7766254555530695,1.1352895987730507,얼굴 찡그림
109_s0091,-0.5835799054481281,1.125409050527268,얼굴 찡그림
109_s0092,-0.26060738758920055,1.3126554521268006,끄덕거림
109_s0093,0.31393248994323514,2.0957568161369804,얼굴 찡그림
109_s0094,0.8602808831749127,1.0240617439156792,이마 만짐
109_s0095,0.883076396243563,1.0880104847873084,끄덕거림
109_s0096,0.6758407769095913,0.6278720409173796,끄덕거림
109_s0097,0.6588841136366782,-0.34491385839245575,입술 핥기
109_s0098,0.5190426135175541,0.18353091367635754,몸 움직임
109_s0099,0.44683934622198396,0.27696079016085906,입술 핥기
109_s0100,0.48662824033278035,0.08556327681187707,끄덕거림
109_s0101,0.42632262194894904,0.4309423923716816,입술 움직임
109_s0102,0.7389415092777203,0.39306885915199774,입술 움직임
109_s0103,0.808403323447349,-0.45324817411820745,입술 움직임
109_s0104,0.9414793016669595,-1.3511121044495757,입술 움직임
109_s0105,0.01854016783627904,-0.5534147764858295,입술 움직임
109_s0106,-0.15833946310150518,-0.28049370927723455,입술 움직임
109_s0107,0.005409547858762522,-0.2819969631148082,몸 움직임
109_s0108,-0.4482834626328895,0.9284025325513643,입술 움직임
109_s0109,-0.7565100069615198,0.24410018528687843,끄덕거림
109_s0110,-0.8023889725668081,0.20034639865385503,몸 + 고개 움직임
109_s0111,-1.158947047415674,-0.24461336708080061,끄덕거림
109_s0112,-1.0624026833058111,-0.1074762377817357,몸 움직임
109_s0113,-0.9735542874857821,0.3097623768612928,끄덕거림
109_s0114,-0.791192459937206,0.2682893891387199,몸 움직임
109_s0115,-0.9836634707947806,0.7369603742897833,웃음
109_s0116,-1.2049761578353069,0.3127497949790749,몸 움직임
