name,indiv_feature,global_feature,motion
207_s0001,-0.7286348079436483,-1.0866436505413641,몸 움직임
207_s0002,-0.39020950801198506,-0.4858972397828046,팔 움직임
207_s0003,-0.42455394417410447,-0.2784406903294757,입술 움직임
207_s0004,-2.091900389814884,-0.5223968082395641,의자 흔듬
207_s0005,-1.7380687965488335,-1.208947571584214,고개 & 몸 흔듬
207_s0006,-1.8801049748961716,-1.1821130685411043,입술 움직임
207_s0007,-1.6866604205789333,-1.1219559480957557,온몸 움직임
207_s0008,-1.6467577469684906,-1.0415832572104264,코 만짐
207_s0009,-1.5665166437555131,-1.1894192256843448,고개 움직임
207_s0010,-1.726690376283174,-1.0712561813572297,팔 움직임
207_s0011,-0.6981478701405575,-0.7920920913048666,팔 & 몸 움직임
207_s0012,-0.39620500734549113,-0.12513152607157776,팔 움직임
207_s0013,-0.6376275554940962,-0.02469507069352321,팔 움직임
207_s0014,-0.6148889176617996,-0.07036287182954214,의자 흔듬
207_s0015,-1.0544050304622958,0.13438792989689657,입술 움직임
207_s0016,-1.7054162996086928,-0.4062308960620372,머리 만짐
207_s0017,-1.47207902976091,-0.46921470911470997,몸 움직임
207_s0018,-1.1756367127592309,0.07925300600287584,눈 만짐
207_s0019,-1.1619562155738692,0.10561170049635996,의자 흔듬
207_s0020,-0.3913537984647731,0.15209841309312414,눈 만짐 & 의자 흔듬
207_s0021,0.6142744055232987,0.08201890996223464,팔 움직임
207_s0022,0.46725790549550994,0.09703111315252631,팔 움직임
207_s0023,0.6397719527779533,0.0444575154548367,입술 움직임
207_s0024,0.780410456287762,0.274663458927391,팔 & 몸 움직임
207_s0025,0.2760607417589744,0.24701514574043673,몸 움직임
207_s0026,0.3767306299918887,-0.08344075693209911,입술 움직임
207_s0027,0.3569191172537519,-0.16554270231885634,의자 흔듬
207_s0028,-0.23399363023858769,-0.9680559530135923,몸 흔듬
207_s0029,0.13842923820612096,0.5074310894202942,몸 움직임
207_s0030,-0.17159715157534833,-1.0762081644382546,몸 뒤로 움직임
207_s0031,-0.39272950821714975,-1.0426128171337847,의자 흔듬
207_s0032,0.01883554456198657,-1.2260017961703893,고개 움직임
207_s0033,-0.15103412147394085,-1.0839387210694882,고개 움직임
207_s0034,-0.7901740449923089,-1.104696689301771,고개 & 몸 움직임
207_s0035,-0.2808053045271092,-1.4869938909984795,고개 움직임
207_s0036,0.09254164696518714,-1.1532420137554438,하품함
207_s0037,-0.10496393366053132,-1.0227507071473247,팔 움직임
