name,indiv_feature,global_feature,motion
219_s0001,1.332077904255717,3.6877214622958667,상체 움직임
219_s0002,-0.9711939346745821,-0.8327776462523195,입 움직임
219_s0003,0.37195392545686445,-0.6616628519278671,입 움직임
219_s0004,-0.6327191925633764,-1.1622069970364537,입 움직임
219_s0005,-0.5738247238214421,-0.8936071711255187,손으로 얼굴 만짐
219_s0006,-0.7650441940346944,-0.2753375974991059,입 움직임
219_s0007,-0.5632163590660317,0.07050454243473184,상체 움직임
219_s0008,-0.44471409000761497,0.27167699452727734,팔 움직임
219_s0009,-0.9566057151772172,0.4117573092439975,입 움직임
219_s0010,-0.1349945419954248,-1.0079610604725329,입 움직임
219_s0011,-1.029624497621701,0.11556119188620996,입 움직임
219_s0012,-0.9414026230662446,0.2946461317691061,팔 책상 위에 올림
219_s0013,0.1508340207348281,0.04123260271014763,입 움직임
219_s0014,0.3924366595871952,1.3796437939481352,입 움직임
219_s0015,-1.8483358636570393,-0.22391334735625162,시선 아래
219_s0016,1.3567206441190152,-0.11537209839780552,입 움직임
219_s0017,0.9849331213455813,-0.0877514544789633,손으로 머리 만짐
219_s0018,0.1221837743342303,-0.9513679239755982,입 움직임
219_s0019,0.04747909637872222,-0.12649625544246992,입 움직임
219_s0020,-0.8272813633019434,-1.4136638155453425,입 움직임
219_s0021,-0.39929500742488416,-1.1591596170208767,상체 움직임
219_s0022,-1.4647741318546459,-0.5958936273883607,입 움직임
219_s0023,-1.438320799325258,-0.6683750346688079,입 움직임
219_s0024,1.4753327764745918,-0.4502180369308394,손으로 이마 만짐
219_s0025,1.280772574206744,-0.8201373768116001,팔 움직임
219_s0026,-0.05452300278368868,0.9328088914455835,상체 움직임
219_s0027,-1.3749572216634565,1.0696804265816964,의자 움직임
219_s0028,-1.04572163872693,1.9851691980357848,입 움직임
219_s0029,0.07012012581439016,1.7097539696484978,의자 움직임
219_s0030,-0.8346103011540636,-0.9807748412910964,팔 움직임
219_s0031,-1.0195157204008134,-0.8195014859126637,입 움직임
219_s0032,-1.9335862607307814,-1.4795637253347822,상체 움직임
219_s0033,-1.9847932831775785,-1.5972176840646375,입 움직임
219_s0034,0.4070776822619932,-0.7267751713690245,팔 움직임
219_s0035,-0.1666483581599278,-0.7495842850249801,의자 움직임
219_s0036,0.043325754458550136,-0.9075308588074923,입 움직임
219_s0037,-0.22230699021920233,-0.830261164010995,상체 움직임
219_s0038,0.980644654374712,-0.4354954229968281,의자 움직임
219_s0039,-1.142933865728667,-0.6527223111322394,고개 움직임
219_s0040,-0.4308047340954271,-0.5094796582821972,고개 움직임
219_s0041,-0.20300432340755864,-0.4498593838406625,상체 움직임
219_s0042,0.5052901273036992,-0.8659154756052989,입 움직임
219_s0043,1.0696377289702834,-0.4091430488717506,팔 움직임
219_s0044,1.3986314105669801,0.6333559088881804,손으로 얼굴 만짐
219_s0045,1.9064034395681382,1.1543266089350377,입 움직임
219_s0046,2.414589848184418,-0.07688352103859125,상체 움직임
219_s0047,-0.05530751433511686,1.414660838126357,상체 움직임
219_s0048,1.5775987765290451,1.6932545078603665,의자 움직임
219_s0049,2.0842097312874954,0.505051481224813,입 움직임
219_s0050,2.1681383592454013,0.6334857135773132,팔 움직임
219_s0051,2.2075369473066155,0.5647861638452787,시선 아래
219_s0052,0.04259310935348402,1.2493186473874154,의자 움직임
219_s0053,-0.5764218255954937,1.7467038220934221,입 움직임
219_s0054,-0.726473345103047,1.7191461366449334,입 움직임
219_s0055,-0.7304672594925108,1.493804262233568,입 움직임
219_s0056,-0.6453446572428108,-0.33632536049370676,손으로 얼굴 만짐
219_s0057,0.5601583291705108,-0.37836253839285544,팔 책상 아래로 내림
219_s0058,0.9790513856396973,1.0407513598132325,의자 움직임
219_s0059,-0.6115215391913563,0.03275390004502417,팔 움직임
219_s0060,-1.2842825956904806,1.7755957373342859,팔 책상 위에 올림
219_s0061,-1.196863664519108,3.051024629005883,팔 움직임
219_s0062,1.0581833961805382,-0.3094196340089432,팔 움직임
219_s0063,1.0315467426375302,-0.2785187977212514,고개 움직임
219_s0064,0.7897460255662541,-0.09470644523897344,입 움직임
219_s0065,0.4183583951130993,-0.18007813423710542,팔 움직임
219_s0066,1.1719230695039973,0.5507925281221824,의자 움직임
219_s0067,-0.4082385792963523,-1.4727186609003085,입 움직임
219_s0068,-0.48000144273015327,-1.4845048494640154,팔 움직임
