name,indiv_feature,global_feature,motion
117_s0001,0.26385837748005625,1.0250626109903302,몸 움직임
117_s0002,0.47329881297919973,1.1233966822965011,웃음
117_s0003,-0.6393014253771651,1.444030591452063,입 움직임
117_s0004,-0.5945268737233624,1.4675490839976595,몸 움직임
117_s0005,-0.6540709573626976,1.0197306644164854,웃음
117_s0006,-1.041809624783496,1.0782406193232286,입 움직임
117_s0007,-1.239353147136651,1.0752526413856072,몸 움직임
117_s0008,-0.877567123491281,0.7993408122821328,입 움직임
117_s0009,-0.04437010547779774,-0.019261755526612582,입술 움직임
117_s0010,-1.2213636898057858,0.3910584891281058,입 움직임
117_s0011,-1.3058894112205255,1.1494528564707367,고개 움직임
117_s0012,-1.0420655352722064,0.5824518717292723,입 움직임
117_s0013,-0.7371756395941936,1.2221054090284795,몸 움직임
117_s0014,0.05926401235860757,0.46906334450524495,고개 움직임
117_s0015,0.447523899154867,0.2267056672126026,입 움직임
117_s0016,-0.4582680351217433,1.5736824476183846,목 긁음
117_s0017,-0.5600918167159102,2.1967470010891987,입 움직임
117_s0018,-0.7001718977148799,2.511074232223032,입 움직임
117_s0019,-0.5121349785327258,1.5218994936930155,입 움직임
117_s0020,-1.3484879552672073,1.6887010814605523,입술 움직임
117_s0021,-2.2995720532477306,1.3295331559554933,입 움직임
117_s0022,-1.7636872704017514,1.5400551836184255,입 움직임
117_s0023,-3.1582235516557424,1.9530465354674018,입 움직임
117_s0024,-2.722943212293347,1.6670981634094362,입 움직임
117_s0025,-2.1635429686265684,1.8379189274910763,입 움직임
117_s0026,-0.5052068204364093,1.1110763843003864,입 움직임
117_s0027,-2.540342694950378,1.5563757816528199,입 움직임
117_s0028,-1.397514234346694,1.9454529329992805,몸 움직임
117_s0029,-0.5358375970306433,1.2144677380564886,입 움직임
117_s0030,-0.4298480948171385,1.0582736051749877,몸 움직임
117_s0031,-0.291353541899156,1.2832514069456684,입 움직임
117_s0032,-0.664469196010913,1.4542056237259722,어깨 움직임
117_s0033,-0.8127134874914224,1.3796847114713957,몸 움직임
117_s0034,-0.9389317558901689,0.9248214320238021,입 움직임
117_s0035,-0.970105219089081,0.9945217239990222,고개 움직임
117_s0036,-1.8693186665719401,0.8509849752023804,입 움직임
117_s0037,-1.799329625086807,0.8815700268573018,고개 움직임
117_s0038,-2.168431856579477,1.2378473516090607,입 움직임
117_s0039,-1.6775464590935316,0.914327713136178,몸 움직임
117_s0040,-1.5744257840315683,1.2313560630840692,입 움직임
117_s0041,-1.4634144022788462,0.9959975279796187,팔 & 몸 움직임
117_s0042,-1.1863449015006935,0.6855972773888905,몸 움직임
117_s0043,-1.1455222359559118,0.6516076347026509,입 움직임
117_s0044,-0.8029792104869521,0.6968587690272972,몸 움직임
117_s0045,-0.29788289959665115,0.6612697199807107,팔 움직임
117_s0046,0.3834713830844871,0.6654597380493883,웃음
117_s0047,0.30365378609512583,0.6585751598957363,자세 바로잡기
117_s0048,0.7391329146258034,0.6014393305094716,몸 움직임
117_s0049,0.7654336880155763,0.6266159694138003,웃음
117_s0050,0.8662654267689697,0.7637474511980188,팔 움직임
117_s0051,0.949730687036524,0.5218809511682969,팔 & 몸 움직임
117_s0052,0.9903595605953032,0.5037298895987177,웃음
117_s0053,1.3006366580525546,0.33474436445079475,웃음
117_s0054,1.4393661897066812,0.3761456203222656,입 움직임
