name,indiv_feature,global_feature,motion
107_s0001,-2.7123480992505895,2.287377550349737,의자 흔들기
107_s0002,-0.8807500285480023,-0.18202547067689992,입 움직임
107_s0003,-0.023304884149740763,-0.8141377611496166,자세 바로잡기
107_s0004,0.260667599937394,0.4203794830666267,입 움직임
107_s0005,0.5179752937555213,0.30542329276466734,몸 움직임
107_s0006,0.8349414589648001,2.8318472199919436,입술 움직임
107_s0007,0.6984735238204963,1.4675948344135286,입 움직임
107_s0008,0.309797016423931,1.5669930933239768,입술 움직임
107_s0009,-0.03152652071946817,2.3145566568616918,자세 바로잡기
107_s0010,0.43255184778214534,0.6003322753959534,머리 움직임
107_s0011,-2.6736480463393257,0.78993118140445,손 움직임
107_s0012,-3.2324010574126936,0.9018647368103879,입 움직임
107_s0013,-2.823400400444579,0.6756073851249123,손 움직임
107_s0014,-1.5634591446395956,-0.5494540992299112,몸 움직임
107_s0015,-1.2555329066264405,0.06701533954325027,입술 움직임
107_s0016,0.047251643424007374,1.4935030478096356,손 움직임
107_s0017,-0.45844670297322276,1.8930959139102186,머리 움직임
107_s0018,-0.7688819252751535,0.9715617466190946,손 움직임
107_s0019,-0.26566789195407076,0.18128709149376332,손 움직임
107_s0020,-0.24276424339467645,-0.21772006341948028,손 움직임
107_s0021,-0.046875947279240715,-0.09221738536201159,입술 움직임
107_s0022,-0.9044834680414346,-0.5030650371235832,손 움직임
107_s0023,-0.7150089603704162,-0.06158019998827616,입술 움직임
107_s0024,-0.053547726582720015,0.5257550810885879,손 움직임
107_s0025,0.24101853868916862,-0.029472478060248775,손 움직임
107_s0026,0.15752494946863072,0.63368878238676,손 움직임
107_s0027,-0.19188155368848808,0.5508236432942294,몸 움직임
107_s0028,-0.4469549142553593,-0.5263942445724753,손 움직임
107_s0029,-0.45244322899481826,0.3476721064900733,손 움직임
107_s0030,-0.33622103235580975,0.5437110149450519,입술 움직임
107_s0031,-0.5042533420146451,0.39910999512768597,자세 바로잡기
107_s0032,0.0496704642549057,-0.13775355307482676,웃음
107_s0033,-0.7814260001397599,1.9043327727686568,입술 움직임
107_s0034,-0.9414742298264944,1.9290475050879585,몸 움직임
107_s0035,-0.5642055557197827,0.9717913349668837,몸 움직임
107_s0036,-0.6179724198390275,-0.4240190618127838,입술 움직임
107_s0037,-0.04305578674672215,-0.01711161140832933,입 만짐
107_s0038,1.1449558732119876,-2.54426081682554,입술 움직임
107_s0039,0.2554762053698719,0.35907331314177304,입술 움직임
107_s0040,0.3082134713318381,0.00013034314155340953,입술 움직임
107_s0041,0.43602952124736283,-0.2623094900824184,몸 움직임
107_s0042,-0.48053380193851897,0.07014476820889094,입술 움직임
107_s0043,-0.47333647964286696,0.35408955286855975,몸 움직임
107_s0044,-0.18397603679470417,0.7457407124954614,입술 움직임
107_s0045,-0.01037283658040512,-0.01757288407757804,입술 움직임
107_s0046,-0.17698842945812956,-0.005729263935173177,손 움직임
107_s0047,-0.5576999257730024,-0.7257869903939622,몸 움직임
107_s0048,0.3415214508610587,1.0640083365272055,입 만짐
107_s0049,-0.020093970622378936,1.2060342710976257,몸 움직임
107_s0050,0.08743518844007248,0.17052070619903184,입술 움직임
107_s0051,0.5982810747277527,0.35211883373138864,입술 움직임
107_s0052,0.7937297306756708,0.6027254449887677,입 만짐
107_s0053,0.2214551953638848,0.5635398533405102,자세 바로잡기
107_s0054,-0.770846960965881,-0.6177117590379609,입술 움직임
107_s0055,-0.6336139601893729,-0.44954890183073853,의자 흔들기
107_s0056,0.24353440113310731,0.9820208813828022,입 움직임
107_s0057,-0.16745601916736133,1.4255504899696072,머리 움직임
107_s0058,0.035609661835882496,1.0489241613875293,입술 움직임
107_s0059,0.005383256020050236,-0.42819895390180945,손 움직임
107_s0060,0.10512453277415021,-1.1747552467508244,몸 움직임
107_s0061,0.03306958440977954,-0.8154406234100717,입 움직임
107_s0062,0.08775577194197134,-0.5985458993104953,자세 바로잡기
107_s0063,-0.35651246475563414,0.9821257985999857,의자 흔들기
107_s0064,-0.6141202358063373,1.2384884703376218,의자 흔들기
107_s0065,-1.1335838993330383,0.42837794571881127,몸 움직임
107_s0066,0.7201188666923218,-1.3315033618022392,몸 움직임
107_s0067,0.44343428868727747,-0.7136392727188983,입술 움직임
107_s0068,-0.5964504179976595,-0.34315044921773613,팔 & 손 움직임
107_s0069,0.3292965279272728,-0.25459880292674275,자세 바로잡기
107_s0070,0.8204165680638942,-0.6278875641546355,입술 움직임
107_s0071,0.7805865744464827,-0.749457806496004,손 움직임
107_s0072,-0.3790727834961543,-0.6288710016472008,몸 움직임
107_s0073,-0.5417946326958762,-0.6031185305509271,손 움직임
107_s0074,-0.5423799616948736,-0.7938646587666081,손 움직임
107_s0075,0.6240804825558501,-1.1716041312390888,입술 움직임
107_s0076,0.5978727058271406,-0.991733126919858,팔 & 손 움직임
107_s0077,0.4006106053407262,-0.8067093599054896,입 움직임
107_s0078,0.7092876457257183,0.37172685841326925,몸 움직임
107_s0079,0.5105202690720977,0.6971164470096956,팔 & 손 움직임
107_s0080,0.48924627783824415,0.8936301858763179,입술 움직임
107_s0081,-0.02546442135193441,-1.543586737278464,자세 바로잡기
107_s0082,-0.6702330212253647,1.090098047666068,자세 바로잡기
107_s0083,-0.7412191646995456,0.39184478885598106,손 움직임
107_s0084,-0.41534643396155513,0.3820476761935712,입술 움직임
107_s0085,0.4763714406034116,-0.20847043078781063,손 움직임
107_s0086,0.8605858980549461,-0.2778225320158526,몸 움직임
107_s0087,1.203425771361937,-0.5911378883660594,입 움직임
107_s0088,0.8167056428775267,-0.7926227291746145,손 움직임
107_s0089,0.2748562699281721,-0.45009186173538335,입술 움직임
107_s0090,0.6361473516140738,-0.9118450341605363,자세 바로잡기
107_s0091,1.6788868481766197,-2.119934352350566,몸 움직임
107_s0092,1.8303290407874984,-2.367591943696362,입술 움직임
107_s0093,1.604465962988545,-2.369213652436634,얼굴 만짐
107_s0094,-0.3089070608242271,-0.7880531110094335,몸 움직임
107_s0095,-1.6473604417380583,0.3850481596250609,손 움직임
107_s0096,-1.7138602972645183,0.5259069099289487,입 움직임
107_s0097,-1.5903308992879954,-0.19905285858656876,손 움직임
107_s0098,-1.5878078051853326,-0.41723493973182935,몸 움직임
107_s0099,-1.3199874295346508,0.007866385685224181,손 움직임
107_s0100,-1.0155449476100693,-0.806861419088631,자세 바로잡기
107_s0101,-0.277629339219543,-1.4638702717381566,손 움직임
107_s0102,-0.09158496166441737,-1.542771775960541,손 움직임
107_s0103,-0.07890397319822406,-1.4211817867771326,입술 움직임
107_s0104,-0.3257176701696508,0.6823654493162367,팔 움직임
107_s0105,0.32446792496613397,0.7648514589007,자세 바로잡기
107_s0106,0.8469090253801187,0.7002492148797013,입술 움직임
107_s0107,0.4826516596805024,-0.9403356636586852,자세 바로잡기
107_s0108,0.2858705946994781,-0.8250346417517206,의자 흔들기
107_s0109,-1.3258860909572054,-1.3752110232383146,의자 흔들기
107_s0110,-0.4805785269167266,-0.937005927894943,몸 움직임
107_s0111,-0.8378016250355185,-1.2238823214386891,입술 움직임
107_s0112,0.599435323696211,-1.361603807331689,몸 움직임
107_s0113,0.7782276528711068,-1.5834789675953602,입술 움직임
107_s0114,1.150127701695013,-2.1526883094867024,의자 흔들기
107_s0115,0.9239117812984043,-1.4703371607538707,얼굴 만짐
107_s0116,0.47247120258460745,-1.6951818057317882,의자 흔들기
107_s0117,0.4064139744839416,-1.5915963772863815,몸 움직임
107_s0118,0.43927844562957624,-0.3834529106493526,입술 움직임
107_s0119,0.5287702237861123,0.8300851669953375,의자 흔들기
107_s0120,1.0511522190381164,1.3100553259883954,팔 & 입 움직임
107_s0121,0.47869732550565347,0.8533770202861048,입술 움직임
107_s0122,0.2586773750718981,-0.015237944037343866,몸 움직임
107_s0123,0.5391563718847978,-1.0796311990518042,입술 움직임
107_s0124,0.9944977845051477,1.1079613132899953,몸 움직임
107_s0125,1.0699339098000606,0.5228888474873915,몸 움직임
107_s0126,1.0775961456829275,-0.22286014425678202,의자 흔들기
107_s0127,0.8626731304500007,-0.3020841347475028,의자 흔들기
107_s0128,0.8697151150572239,-0.30986048090873397,입술 움직임
107_s0129,0.8107273371610443,-0.21536267753531094,입술 움직임
107_s0130,0.704042397311828,-1.030377021534472,몸 움직임
107_s0131,1.194010744218548,-1.4497654465182872,의자 흔들기
107_s0132,1.03150544554583,-1.330933395785288,입술 움직임
107_s0133,1.230262857518787,-0.876602387181688,몸 움직임
107_s0134,1.398067633621053,-0.37187699701089183,몸 움직임
107_s0135,1.521926410228826,-0.5097879182300761,입 움직임
107_s0136,1.5266614486030956,-0.3603831151784799,입 만짐
107_s0137,1.729323621830049,-0.4417518422488015,몸 움직임
107_s0138,2.106757768771463,-0.7706742657971835,얼굴 만짐
107_s0139,1.5040428338662364,0.14054528061574542,입술 움직임
107_s0140,1.210517120283059,0.08145495700814077,몸 움직임
107_s0141,0.6904179750559962,1.0508759236118745,자세 바로잡기
107_s0142,0.41744717729687597,-0.502367719902338,몸 움직임
107_s0143,0.2692604904311052,-1.3351555770952812,몸 움직임
107_s0144,0.29046585576655,-1.5034948723119137,얼굴 만짐
107_s0145,0.286314191515742,-1.0657033641580718,몸 움직임
