name,indiv_feature,global_feature,motion
228_s0001,0.05453996013082418,-0.26008336477178706,"상체 움직임, 입 움직임"
228_s0002,-0.08282737438239827,0.06471928627353617,"상체 움직임, 의자 움직임"
228_s0003,-0.28824193350324434,-0.25622570044481646,의자 움직임
228_s0004,-0.38159656931246877,-0.3265118448175214,"의자 움직임, 팔 움직임, 상체 움직임"
228_s0005,-1.1438213369799313,-1.1271621325202739,의자 움직임
228_s0006,-0.7908379123421367,-1.2612949502650883,의자 움직임
228_s0007,-0.8596361808108367,-1.231097266093215,의자 움직임
228_s0008,-0.894100504460216,-1.1521630842435673,팔 움직임
228_s0009,-1.008576930063819,-0.9501035859097628,상체 움직임
228_s0010,-1.1537582270980973,-0.311708816347403,의자 움직임
228_s0011,-0.6312274685594205,-0.2629011893780594,손으로 입 만짐
228_s0012,-0.1591230347001889,-0.14838621325968404,손으로 뒷머리 만짐
228_s0013,0.0674349890770226,0.29804573081574715,자세 변경
228_s0014,0.5873719390223109,1.1874752060872324,상체 움직임
228_s0015,0.5312121487780864,1.1167080325130794,손으로 코 만짐
228_s0016,-0.6176823279586726,-0.14239181583778812,상체 움직임
228_s0017,-1.074902097191461,-0.38353139103154976,손으로 코 만짐
228_s0018,-1.393966668426907,-0.1535522708397949,의자 움직임
228_s0019,-0.8685368049651231,-0.1142388760971819,의자 움직임
228_s0020,-0.6768826760629364,0.008216954205568077,의자 움직임
228_s0021,-0.22053473233736923,-0.08484043894856667,상체 움직임
228_s0022,-1.0326659379052179,-0.5520680943557403,입 움직임
228_s0023,-1.0037734465768655,-0.30648532932818245,의자 움직임
228_s0024,0.80161231174496,-0.25881473477077355,의자 움직임
228_s0025,0.07341394348089073,-0.5878983353018223,의자 움직임
228_s0026,0.010815465904551243,-0.34358737450219196,손으로 귀 만짐
228_s0027,0.08824177466799397,-0.15785770452572734,상체 움직임
228_s0028,-0.2804123668287383,0.6674876584030934,어깨 움직임
228_s0029,-0.5937766958331182,0.6696339335325489,상체 움직임
228_s0030,0.7241545127803485,0.34498913529688174,상체 움직임
228_s0031,0.6286834961655791,-0.2447404147919743,상체 움직임
228_s0032,-1.3484729171536223,-0.8777005904463694,상체 움직임
228_s0033,-1.1360181957099849,-1.0068413295501175,고개 움직임
228_s0034,-1.1214651129143562,-1.0249061132092159,입술 움직임
228_s0035,-0.9629854976909101,-0.9993699439340251,고개 움직임
228_s0036,-1.6871805380974723,-0.49729713197410824,의자 움직임
228_s0037,-1.646931790342951,-0.5839820663895622,의자 좌우 움직임
228_s0038,-1.473811710213255,-1.156483276156697,끄덕임
228_s0039,-1.072685390855677,-1.1725853067929126,의자 움직임
228_s0040,-1.238187749969969,-1.185218001014634,의자 좌우 움직임
228_s0041,-1.3212082020084621,-0.8693805576187681,의자 움직임
228_s0042,-1.514884278108228,-1.1307802980125299,의자 좌우 움직임
228_s0043,-1.559365827562304,-1.0358495019615774,의자 좌우 움직임
228_s0044,-1.2589175799182533,-0.8197605992500404,상체 움직임
228_s0045,-0.6791045446298004,0.17252238123781963,팔 책상 위로 올림
228_s0046,-0.3222127859809475,0.2670581822637665,의자 움직임
228_s0047,0.5359337725055605,1.4762342618971211,손 꼼지락
228_s0048,2.1586035500826783,1.8004485829166992,손 꼼지락
228_s0049,2.479803323725824,2.5926848862610217,상체 움직임
228_s0050,1.0272280964362304,0.6874451042592361,상체 움직임
228_s0051,0.5903076917258523,0.3499243908610986,손 꼼지락
228_s0052,0.19158887490083823,0.23094286103445621,팔 움직임
228_s0053,0.4669752863668043,0.5699807295900831,팔 움직임
228_s0054,2.0818991436248027,0.3880614889492573,손으로 턱 만짐
228_s0055,1.4721974035162124,-0.12122690508251102,찡그림
228_s0056,1.144472429413973,-0.10148446040847363,손 꼼지락
228_s0057,0.7762934262671293,0.07843478731902732,팔 책상 아래로 내림
228_s0058,1.1405349787192485,0.7323807649778167,상체 움직임
228_s0059,1.095110386584462,1.5592484656882317,손으로 얼굴 만짐
228_s0060,0.3103383658751492,1.5473557967323355,상체 움직임
228_s0061,0.03765436249884111,1.028296952871101,의자 움직임
228_s0062,-1.1880719799447108,-1.4965999986386709,의자 움직임
228_s0063,-0.9300737630957097,-0.569135417377573,고개 움직임
228_s0064,-0.6993170162856053,-0.4531733949892029,어깨 움직임
228_s0065,-0.5589409403651058,-0.43215582167880306,의자 움직임
228_s0066,-0.30088715967596696,-0.6729207693385275,끄덕임
228_s0067,-0.010367419024399433,-0.5888816863624993,의자 움직임
228_s0068,-0.206129873321993,-0.4872907024001627,의자 움직임
228_s0069,-0.2289218818541525,-0.41168950315896546,상체 움직임
228_s0070,-0.3727647652771094,-0.26201448252885884,의자 움직임
228_s0071,0.033045802770418686,-0.5628159129912226,의자 움직임
228_s0072,-0.0849350483967301,-0.5087745002722777,의자 좌우 움직임
228_s0073,-0.025397246695065764,0.07694760712792435,찡그림
228_s0074,0.5104449702625307,0.05490587646268892,상체 움직임
228_s0075,0.8079278939581909,0.27571199904329013,상체 움직임
228_s0076,0.721157744254662,-0.05316968385258821,"의자 움직임, 끄덕임"
228_s0077,-0.041929190514305145,0.1668664448141491,상체 움직임
228_s0078,-0.6588678688269749,0.14861904328520673,입 움직임
228_s0079,0.22482826330283615,0.8295036553674345,입 움직임
228_s0080,0.29178532685147024,0.8087403971003648,의자 움직임
228_s0081,-0.18856080744621068,0.5547774064645697,상체 움직임
228_s0082,-0.4796978368427646,0.15494626331858458,의자 좌우 움직임
228_s0083,-0.6579918977720136,-0.2693074663914459,상체 움직임
228_s0084,-0.6923874395742539,-0.6689484327383453,상체 움직임
228_s0085,-0.5895270180000832,-0.6059321884722615,"상체 움직임, 끄덕임"
228_s0086,-0.18078789695549352,-0.2213241925729348,상체 뒤로 이동
228_s0087,0.3876987946761791,0.37943065700042117,"손으로 턱, 목 만짐"
228_s0088,0.9218207574732279,1.0830174282366745,하품
228_s0089,1.1662914868376697,1.111504138956237,의자 좌우 움직임
228_s0090,1.493143402365306,0.432201191040887,의자 움직임
228_s0091,0.8157501127791398,-0.23079960975497385,의자 움직임
228_s0092,1.0943021940398086,-0.07983396927984913,입 움직임
228_s0093,1.0838369510559784,0.27230108517490254,상체 움직임
228_s0094,0.7924370013874193,0.3535435865391461,입 움직임
