name,indiv_feature,global_feature,motion
129_s0001,-3.574529825573442,-0.4902625453639997,고개 움직임
129_s0002,-1.6470727437946697,-0.27133763831930785,웃음
129_s0003,-1.2094829325310887,-0.22321477899122458,어깨 움직임
129_s0004,0.09339486984565318,0.7186664457487422,상체 움직임
129_s0005,0.22337462206226988,-0.19639950041444434,자세 변경
129_s0006,0.9385944609914204,-0.3395375687792017,어깨 움직임
129_s0007,0.1491330535781253,-1.3399309338188146,놀람
129_s0008,-0.3437223009948861,-0.8711993633802197,상체 움직임
129_s0009,-0.6083429666416473,-0.41793362943532303,고개 움직임
129_s0010,-0.7374740067578319,-0.5584913778397292,눈 크게 뜸
129_s0011,0.03807174096103406,-0.30743789516353803,눈 크게 뜸
129_s0012,0.17861474978210518,-0.47300264298579303,입 벌림
129_s0013,-0.06969737721709207,-0.8650548810761342,턱 괴기
129_s0014,-0.5679037666744332,-1.3305740344171124,고개 뒤로 움직임
129_s0015,0.8956907863456112,-0.8882692464152147,손 움직임
129_s0016,0.9126943375697868,-0.837839234783303,손 움직임
129_s0017,0.25918871439239016,-0.9546457203481586,손 꼼지락
129_s0018,0.1270201549522434,-0.9045769888996861,손 움직임
129_s0019,-0.1916330992913269,-0.7992722243210528,눈 크게 뜸
129_s0020,-0.295558456371545,-0.4364130805122689,검지 손가락 들고 가리키기
129_s0021,0.6870317294336304,-0.854933400624675,브이 손가락 만들기
129_s0022,0.5353352167294723,-0.2582061249109124,검지 손가락 들기
129_s0023,0.27455772109503024,-0.19921712433548389,손으로 목 긁음
129_s0024,-0.5740913768977685,0.1219833676399631,손 꼼지락
129_s0025,-0.7466814649304141,0.15715045121447213,"팔 움직임, 손으로 이마 만짐, 상체 앞으로 이동"
129_s0026,-0.7286806612354719,0.7268142524009177,손 꼼지락
129_s0027,-0.34041201599513965,0.7967956948848358,눈 크게 뜸
129_s0028,-0.4588027134182163,1.1893797510168724,상체 뒤로 이동
129_s0029,-0.2284258541194332,1.177923455954193,고개 움직임
